nama_rumah_sakit,alamat,telp,text
KLINIK IKHLAS MEDIKA 1,Komplek Bumi Agung Permai 1.No. Di/6,'0254-207918-7911345,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
RS. BENGGALA SERANG,"Jl. Yusuf Martadilaga No. 56 Cipare, Serang",0254-209526 / 210734|,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
OPTIK MELAWAI MALL OF SERANG,Mall of Serang Lt. G Unit 05,0254-8483771,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
OPTIK MELAWAI RUKO A. YANI SERANG,"Jl. Jenderal A. Yani No. 92, Sumurpecung, Kec. Serang, Kota Serang",0815 1042 3905,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
OPTIK INTERNASIONAL SERANG 1,"Ruko Cipare Ruko Cipare Blok A No. 3 Jl. A. Yani No. 3,4 Serang",254220308,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
RS. FATIMAH SERANG,"Ruko Serang City Square Blok A No. 1, Jl. Serang Cilegon Km. 3,5 Kel. Drangong Kec. Taktakan",(0254) 7913678,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
RSIA. PURI GARCIA,"Jl. Griya Purnama No. 99, Tegal Padang Legok, Serang Banten 42162",0254-223 333 / 0254-7914 153||,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
KLINIK AASIYAH MEDIKA,"Jl. Mayor Safei No. 65, Kelurahan Lontar Baru, Serang - Banten",0813-9000-3123|,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
KLINIK KF. 0253 - SERANG,Jl. Yusuf Martadilaga Serang - Banten,0254-211447|,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
KLINIK KF. 0472 - A. YANI,Jl. Ahmad Yani No. 57 Kota Serang,0254-211065|,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
KLINIK KF. SUDIRMAN CILEGON,Jl. Jend. Sudirman No. 227 Kota Serang,0254-7925635|,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
LAB KLINIK KF SERANG,"Jl. Jenderal Ahmad Yani No. 94 & 96, Sumur Pecung, Kec. Serang, Kota Serang, Banten",0254-7822473|,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
FM CLINIC,"Jl. Raya Serang Km. 12, Ruko Kp. Dadap RT. 001/001, Ds. Ciagel, Kec. Kibin",0254-7950802|,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
KLINIK PRODIA SERANG,Jl. KH. Sochari No. 4 Sumur Pecung,0254-7919569|,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
RS. ANDALUCIA SERANG,"Jl. Raya Serang - Pandeglang Km. 5 Tembong Cipocokjaya, Kota Serang",0254-4077911|,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
KLINIK TIARA MEDIKA - SERANG,"Ruko Nusaraya II Residence Kav. R, No. 9, Kel. Margatani, Kec. Kramatwatu, Serang",0254-7814781|,Admedika Corporate | Provinsi: BANTEN | Kota: SERANG
RS ALINDA HUSADA,"Jl. Raya Panimbang Tanjung, Km. 1, Panimbangjaya, Labuan",0253-5806781|,Admedika Corporate | Provinsi: BANTEN | Kota: PANDEGLANG
KLINIK KF A. YANI PANDEGLANG,"Jl. Jenderal Ahmad Yani, Curug Sawer, Kab. Pandeglang, Banten",0813-1188-4059,Admedika Corporate | Provinsi: BANTEN | Kota: PANDEGLANG
OPTIK MELAWAI PALEM SEMI KARAWACI,"RUKO MADRID NO 6&7, KEL. PANUNGGANGAN BARAT, KEC. CIBODAS, KOTA TANGERANG",0815 1972 5270,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK AUDY DENTAL GREEN LAKE,"GREEN LAKE CITY RUKO WALLSTREET NO.26, RT.008/RW.009, PETIR, KEC. CIPONDOH, KOTA TANGERANG, BANTEN","021-2309-5881 /
 0811-1180-1979",Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK MELAWAI MALL JAKARTA PREMIUM OUTLETS,"JL. JALUR SUTERA BOULEVARD, KEL. PANUNGGANGAN TIMUR, KEC. PINANG",0815-1987-6880,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK INTERNASIONAL CILEDUG,"Ruko CBD Ciledug Jl. Ciledug Raya A5 No. 6, Ciledug",0888211549778,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
HELIX KLINIK & LABORATORIUM CAB CILEDUG,"Jl. HOS Cokroaminoto No. 29, RT.004/RW.004, Sudimara Jaya, Kec. Ciledug",0812-2106-523|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS. METRO HOSPITALS M TOHA,Jl. M. Toha Km. 2 No. 1 Nambo Jaya - Karawaci,021-5962790,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
LABORATORIUM MEDIS PRODIA METRO MEDIKA,Metro Permata 1 Blok E2/1 Karang Mulya,021-22273468,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK INTERNASIONAL CITRA RAYA,"Ruko Melia Residence Blok X02/15 R Jl. Citra Raya-Boulevard, Cikupa",088801112605,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS MITRA KELUARGA GADING SERPONG,Jl. Raya Legok - Karawaci. Kel. Medang,'021-5568 9111,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
EKA HOSPITAL BSD,"Central Business District, Lot IX, BSD City",021-25655555|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RSIA ILANUR,Jl.  Raya Serang. No.1. Balaraja,'021-59450898/5953241,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RSU DINDA,Jl. Galuh No.2. Gatot Subroto Km.5 Jatiuwung,'021-55650577,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS EMC TANGERANG,Jl.  Kh Hasyim Ashari No.24 Cipondoh,'021-55752575/5521270021-55755665/5521272,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS MURNI TEGUH CILEDUG,Jl. Hos Cokroaminoto (Ciledug Raya) No.4a Kreo Selatan-Larangan,'021-7371919/021-7371818,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RSU ST CAROLUS SUMMARECON,Jl. Gading Golf Boulevard Kav. 08 Gading Serpong,'021-54220811,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RSU SARI ASIH SANGIANG,Jl. Raya Mauk.Km.3.5  Simpang Tiga Sangiang,'021-5582732,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS HERMINA CILEDUG,"JL. DR. CIPTO MANGUNKUSUMO NO. 3, KEL. SUDIMARA TIMUR, CILEDUG",021-7301365 / 73454951|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
BETHSAIDA HOSPITAL,District Tivolli No.1 Paramount Serpong. Jl. Boulevard Raya Gading Serpong Kav.29,'021-29309999,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS SARI ASIH CILEDUG,Jl. Hos Cokroaminoto No.38 Ciledug,'021-7333430/ 33553359021-7332758,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS AQIDAH,Jl. Raden Fatah No.40 Parung Serab. Ciledug,'(021) 7310851 / 73450244 / 7319025,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK ECO MEDIKA,Jl. Ecopolis Utama Citra Raya. Tangerang,'021-22597126,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS HERMINA BITUNG,Jl. Raya Serang Km. 10 Rt 001/Rw 004 Desa Kadu Kec. Curug. Kab. Tangerang,'021-59497525,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS TIARA TANGERANG,Jl. Bringin Raya No. 3-4-5. Kel. Nusajaya. Kec. Karawaci. Tangerang,'(021) 29238000,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RSIA SELARAS CIKUPA,Jl. Raya Serang Km.18.5 Ds Bojong. Kec Cikupa Kab. Tangerang,'021-5969145/59401289/021-59401277,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
SILOAM HOSPITALS LIPPO VILLAGE KARAWACI (Hanya Berlaku Sistem Reimbursement),Jl. Siloam No.6 Lippo Karawaci 1600,'021-80646900,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK JATI ELOK,"Komp. Bumi Jati Elok Blok A I No  7 Jl.  Raya Legok-Parung Panjang Km. 3.Malangnengah, Pagedangan, Tangerang, Banten",'021-5977529,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
BRAWIJAYA HOSPITAL TANGERANG,Jl. Kh. Mas Mansyur No.2 Kunciran,021-7334343/ 7300883,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
CIPUTRA HOSPITAL,Jl. Citra Raya Boulevard Blok V 00/08 Sektor 3.4 Kec Panongan,'021-59405555,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS MULYA,Jl.  Kh.Hasyim Ashari No.18 Sudimara Pinang,'021-7322443; 7322445,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
METRO HOSPITAL CIKUPA,Jl.  Raya Serang Km 16.8 Cikupa Tangerang,'021-5962790/5962998/5962996,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RSIA KELUARGA KITA,Jl. Raya Plp Curug Km 4 No.8 Sukabakti. Curug,021 - 59491011 / 021 - 5986572,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS KARANG TENGAH MEDIKA,Jl.  Karyawan Iv. Karang Tengah Tangerang,'021-7336699/7335599,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS HERMINA TANGERANG,Jl. Ks.Tubun No.10 Pasar Baru,'021-55772525/55792356,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
MOM & CHILD CARE CLINIC,Jl.Raya Kelapa Dua Ruko Pda Kav.25-29 Gading Serpong,021-54214848,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RSIA TIARA TANGERANG,Jl. Raya Serang. No.1. Km.14.5. Cikupa,'021-59401999,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
PRIMAYA HOSPITAL TANGERANG,Jl. Mh.Thamrin No.3 Kebon Nanas -Cikokol,'021-55758888/55780888/55781234,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RSIA MURNI ASIH,Jl. Raya Legok No.86 Bojongnangka. Legok. Medang Pagedangan,'021-36868757/5470263/54200982/5463672021-5463755,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RSU BUNDA SEJATI,Jl. Prabu Siliwangi No.11. Jatiuwung,'021-5900136 / 59315850,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RSIA BUNDA SEJAHTERA,Jl.  Raya Puri Agung No 3. Kota Baru- Pasar Kemis,'021-5925889,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS SARI ASIH KARAWACI,Jl. Imam Bonjol No.38,'021-552 2794; 021-5523239,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
MAYAPADA HOSPITAL TANGERANG,Jl. Honoris Raya Kav.6. Kota Modernland / Kodya Dati Ii,'021-55781888 / 5529035/55781999,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS MELATI TANGERANG,Jl.  Merdeka. No.92 Tangerang,021-5523945/55776739,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS QADR,Komplek Islamic Village. Kelapa Dua,'021-546 4466; 5463107; 5463106,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK & LAB BETH RAPHA AGAVE INSANI,"Jl. Maulana Hasanudin Gg. Ampera II No. 7-8, Poris Gaga, Batu Ceper",021-5445855 / 68800855|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS MENTARI TANGERANG,"Jl. Raya Legok Km. 4 Bojong Nangka, Kelapa Dua",021-22228000||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
CLING DENTAL CLINIC GADING SERPONG,"Jl. CBD Ruko Paramount Dotcom Blok Orange No. 1, Pakulonan Bar., Kec. Kelapa Dua",0821-1302-3723|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS HERMINA PERIUK TANGERANG,"Jl. Moh. Toha Kp. Nagrak RT. 004/RW. 006 Raya Kutabumi, Periuk",021-29432525|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
SILOAM HOSPITALS KELAPA DUA  (Hanya Berlaku Sistem Reimbursement),Jl. Raya Kelapa Dua No. 1001 Kelapa Dua,021 - 8052 4900|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
AUDY DENTAL GADING SERPONG,"Ruko Alexandrite 3 Jl. Boulevard Raya Gading Serpong No. 23, Pakulonan Barat, Kec. Kelapa Dua",021-54212186,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK MELAWAI BANJAR WIJAYA TANGERANG,"RUKO BANJAR WIJAYA BLOK B7C NO. 9 & 10, PORIS PLAWAD, KEC. PORIS PLAWAD, KEC. CIPONDOH, KOTA TANGERANG, BANTEN",0815 1987 6879,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK MELAWAI AEON BSD,"AEON Mall Lt. GF No. 65, Jl. BSD Boulevard No. 65, Pegadengan, Tangerang, Banten",021-29168178,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK MELAWAI DEWI SARTIKA CIPUTAT,Jl. Dewi Sartika No. 5,021-7418170,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK MELAWAI RUKO CITRA RAYA,"Jl. Boulevard Raya Citra Raya Mekar Bakti Blok VB 01 No. 1, 2, 3, 5 Cikupa",021-22018209,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK MELAWAI SUMMARECON SERPONG II,"Sumarecon Mall Serpong 2 Unit GF-210, Jl. Gading Serpong Boulevard, Tangerang - Banten",021-29310520,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK MELAWAI SUPERMALL KARAWACI,"Supermall Karawaci Lt. UG No. 93 Kelapa Dua, Tangerang, Jawa Barat 15811",021-5462411,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK MELAWAI TANGERANG CITY,"Tang City GF A.08, Jl. Jend. Sudirman No. 1 Tangerang, Banten",021-59731146,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK MELAWAI MALL CIPUTRA TANGERANG,"Mall Citra Raya Lt. GF-C07, Jl. Citra Raya Boulevard No. 01 Ciakar, Panongan",021-39700138|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK MELAWAI RUKO GADING SERPONG,"RUKO 1B, JL. GADING SERPONG BOULEVARD BLOK BA-03 NO.36 KEC. KELAPA DUA KAB. TANGERANG",0815 1046 5153,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
PRIMAYA HOSPITAL PASAR KEMIS,"JL. RAYA PASAR KEMIS RT. 004 RW 002, KEL. KUTAJAYA, KEC. PASAR KEMIS",021-5971-5777,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK SEIS LIPPO SUPERMAL KARAWACI,LANTAI UG NO. 46 & 47,(021) 5462151|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK SEIS SUMMARECON MAL SERPONG,LANTAI DASAR UNIT GF-221 SENTRA GADING SERPONG JL.  BOULEVARD GADING SERPONG TANGERANG 15810,(021) 29310657|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK SEIS AEON MALL,JL GRAND BOULEVARD BSD,021-29168533|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK SEIS OWNDAYS AEON BSD,JL. GRAND BOULEVARD BSD LT.2 UNIT 2-55,021-55698890|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS SARI ASIH CIPONDOH,"JL. MAULANA HASANUDIN NO.108, CIPONDOH",021-22263738||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
DOKGI DENTAL CLINIC,"RUKO SERPONG GARDEN RUKO 7 NO.22, CISAUK, KABUPATEN TANGERANG",0812-8898-8006|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
MANDAYA ROYAL HOSPITAL PURI,"JL. METLAND BOULEVARD KAV.C-3 METLAND CYBER CITY RT.001/RW.002 PONDOK BAHAR, KARANG TENGAH",021-50928888|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK HI DENTAL,"JL. BOULEVARD RAYA GADING SERPONG BLOK BA-03/61 PAKULONAN BARAT, KEC.KELAPA DUA",0821123131100||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK SEIS MALL CIPUTRA TANGERANG,"GROUND FLOOR UNIT C.08, JL. CITRA RAYA BOULEVARD NO.01, CIAKAR, CITRA RAYA",021-39710117|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RSUD BALARAJA,"JL. RUMAH SAKIT NO. 88 TOBAT, KEC. BALARAJA, KAB. TANGERANG",021-29508388/29508250|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
HAPPY DENTAL CLINIC GADING SERPONG,"RUKO 5TH AVENUE BLOK A NO.27, DESA PAKULONAN BARAT, KEC.KELAPA DUA",0811-8296-777|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK MEDIKIDS BY MHDC BSD,"RUKO MENDRISIO SQUARE, JL. JEND. SUDIRMAN NO. 35, CIHUNI, PAGEDANGAN",021-55685620|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK MEDIKIDS BY MHDC CIKUPA,"RUKO LITTLE GINZA P 02/219, JL. ECOPOLIS BOULEVARD UTAMA SELATAN, CITRA RAYA, CIAKAR",021-59660871|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
FDC DENTAL CLINIC (TANGERANG CITY),"JL. PERINTIS KEMERDEKAAN, TANGCITY BUSINESS PARK BLOK D3, BABAKAN, KOTA TANGERANG",021-59732215||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK KF.0296 - MODERNLAND,"RUKO MODERNWALK BLOK MW NO 57 MODERNLAND, TANGERANG",021-29671598|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK KF.0078 - PASAR ANYAR,"JL. AHMAD YANI NO. 31 PASAR ANYAR, KOTA TANGERANG",021-5518433|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK KF.0814 - GREEN LAKE,"RUKAN CORDOBA BLOK B NO. 8-9 GREEN LAKE CITY,CIPONDOH,  KOTA TANGERANG",082111838723|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK KF. CISAUK,"Jl. Raya Cisauk Lapan No. 26, Cisauk",021-75874992|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK KF. 0475 - BERINGIN,"Jl. Beringin Raya No. 188 RT 001/6, Nusajaya, Karawaci",021-55763538|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK KF. 0576 - PERIUK,"Jl. Villa Regency EE No. 11 - 12, RT 001/011, Periuk",021-5534572|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK KF. 0003 - LIPPO KARAWACI,"Jl. Taman Permata No. 200, Binong, Curug",021-59494556|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK KF. 0476 - CITRA RAYA,"Ruko Taman Palma, Jl. Raya Boulevard Blok G1 No. 25 R",021-59409460,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK KF. MENDRISIO,"Jl. Gading Serpong Boulevard, Kec. Pagedangan",021-55686836,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK KF. 0473 - BOULEVARD,"Jl. Raya Boulevard, Ruko Boulevard Raya Blok BA - 3 No. 7",021-54215760|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK KF. 0560 - KELAPA DUA,Jl. Mawaddah Komplek Islami Village Blok J 12 No. 7/8,021-54220485,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK KF. 0678 - KARANG TENGAH,"Jl. Raden Saleh No. 4B RT 003/001, Karang Tengah",021-7323994|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
LAB KLINIK KF GADING SERPONG,"JL. GADING SERPONG BOULEVARD NO.02, CURUG SANGERENG, KEC. KLP. DUA, TANGERANG, BANTEN",021-55687699|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK SATURDAYS AEON BSD,"UNIT 1-28, 1ST FL. AEON MALL BSD. JL. BSD RAYA UTAMA, PAGEDANGAN, KEC. PAGEDANGAN, TANGERANG",0878-4955-2501,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
SILOAM KLINIK PERMATA,"JL. PERMATA SARI NO.838 RUKO STAR OF ASIA, BINONG, CURUG",021-22598068||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
SILOAM KLINIK CYBERPARK,"JL. BOULEVARD GAJAH MADA NO.2001 RUKO CYBERPARK, LIPPO KARAWACI",021-5526673||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
SILOAM KLINIK GADING SERPONG,"RUKO BOULEVARD FIFTH AVENUE BLOK A NO.36, GADING SERPONG",021-55681355||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
SILOAM KLINIK CISOKA,"JL. RAYA CISOKA TAMAN ADIYASA, KP KAUDANG RT.01/RW.05, SUKATANI, CISOKA",021-59752304||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
VIUUM EYEWEAR SUMMARECON MALL SERPONG,"SUMMARECON MALL SERPONG LT 1F NO 31, JL. GADING SERPONG PAKULONAN BARAT, KELAPA DUA, TANGERANG",0811-1225786|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK TUNGGAL LIVING WORLD (LWT),"JL.ALAM SUTERA BOULEVARD KAV.21, ALAM SUTERA-SERPONG",021-531 25479||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK TUNGGAL LOTTE MART BINTARO ( LMB ),"JL.MH.THAMRIN,CBD AREA KAV.BLOK B7/01-06, BINTARO JAYA SEKTOR 7-KEL.PONDOK JAYA-KEC.PONDOK AREN,TANG SEL.15224 LANTAI 2 UNIT.NO.2",021-293 10 788||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK TUNGGAL SUMARECON MAL SERPONG ( SMS 2 ),JL. BOULEVARD GADING SERPONG,021-5420 3009||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK TUNGGAL SUPERMAL KARAWACI ( SKW ),105 BULEVARD DIPONEGORO # 00 - 00 Lt.Upper Ground 94,021-546 2101||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK TUNGGAL TANGERANG CITY ( TAC ),"JL.JENDRAL SUDIRMAN NO.1, CIKOKOL TANGERANG. 15117",021-2930 9888||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK CITRA HUSADA,"JL. DEWI SARTIKA NO.2 RT.001/RW.005 SUKARASA, TANGERANG KOTA",021-5522501||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS AN-NISA TANGERANG,"JL.  GATOT SOEBROTO, NO.96, KM.3, CIBODAS",021-5525564/021-557 91563|021-557 91563|021-557 91563,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK SEHATQ KARAWACI,"RUKO VANDA V20 - V21, JL. PALEM RAJA RAYA, RT.001/RW.011, PANUNGGANGAN BAR., KEC. CIBODAS",0816-1394-491|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK SATURDAYS SUPERMAL KARAWACI,"UG#48, SUPERMAL KARAWACI - JL. BOULEVARD DIPONEGORO NO. 105, BENCONGAN, KELAPA DUA",0877-4955-2531|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK SATURDAYS SUMMARECON MALL SERPONG,"SATURDAYS SUMMARECON MALL SERPONG, BASEMENT UNIT 22-23, SERPONG TANGERANG",0877-9455-2538,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
DENTAL UNIVERSE INDONESIA (SERPONG),"JL. GADING SERPONG BOULEVARD NO.30 CURUG SANGERENG, KEC.KELAPA DUA",021-86601509||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
HAPPY DENTAL CLINIC SUMMARECON MALL SERPONG,"SUMMARECON MALL SERPONG LT.1 GADING SERPONG SENTRA JL. BOULEVARD RAYA GADING SERPONG KELAPA DUA, TANGERANG",0817-0777921|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RSIA GEBANG MEDIKA,"JL.  PRABU KIAN SANTANG NO. 30, KEL. GEBANG RAYA KEC. PERIUK",021-55773346|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK ONEIGHT DENTAL CARE,"JL. IR. SUKARNO KAV 3-5, PARAMOUNT, GADING SERPONG",0859-10688-8022|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
MAESA DENTAL CLINIC GADING SERPONG,"RUKO ALICANTE BLOK A NO.52 MEDANG, KEC PAGEDANGAN",021-2222-7496|,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS UNIMEDIKA SEPATAN TANGERANG,JL. SEPATAN PAKU HAJI NO.3 RT.002/RW.001 SEPATAN,021-59371801||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KF 0575 SHALEH ALI,"JL. SALEH ALI NO. 4, SUKASARI, TANGERANG",021-55732430/081383833134||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KF HARKIT,"JL. HARAPAN KITA BLOK B.III NO. 12, KEL.BENCONGAN, KEC.KELAPA DUA, KABUPATEN TANGERANG",021-5917091||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KF M. THOHA,"JL. MOHAMMAD THOHA NO. 05 RT.003, RW.011, GERENDENG,KARAWACI, TANGERANG",021-55771404||,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK AUDY DENTAL TANGGERANG CITY,"JL. PERINTIS KEMERDEKAAN, RUKO TANGERANG CITY BABAKAN, TANGERANG, KOTA TANGERANG BANTEN",021-27848915,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
RS SUCI PARAMITA,"KAWASAN INDUSTRI CCM , JL. RAYA SERANG KM 28,5 KAV. F1-8 BALARAJA",021-5954858/5953353,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
HAPPY DENTAL CLINIC SUPERMALL KARAWACI,"SUPERMALL KARAWACI LANTAI FF NO.16 JALAN BOULEVARD KELAPA DUA KEL. KELAPA DUA, KEC. KELAPA DUA, KAB. TANGERANG, BANTEN",0811-8112-8899,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
KLINIK PARAHITA DIAGNOSTIC CENTER GADING SERPONG,RUKO FINANCIAL CENTER BLOK BA. 02 NO. 52 KEL. PAKULONAN BARAT,021-59995363,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
OPTIK MELAWAI THE BREEZE BSD CITY,"UNIT L63B | BSD GREEN OFFICE PARK, JL. BSD GRAND BOULEVARD, KEL. SAMPORA, KEC. CISAUK, KABUPATEN TANGERANG, BANTEN",0815-1942-0637,Admedika Corporate | Provinsi: BANTEN | Kota: TANGERANG
