nama_rumah_sakit,alamat,telp,text
RS AR Bunda Prabumulih,"Jl. Angkatan 45, Kelurahan Gunung Ibul Barat, Kecamatan Prabumulih Barat
Kota Prabumulih
Sumatera Selatan Indonesia", ,Reimbursement | Sumatera Selatan | Kota Prabumulih | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | Sumatera Selatan | Kota Prabumulih | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
RS AR Fachruddin UMS,"Jl. Adi Sucipto No.167, Karangasem, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57145
Kota Surakarta (Solo)
Jawa Tengah Indonesia", ,Reimbursement | Jawa Tengah | Kota Surakarta (Solo) | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Tengah | Kota Surakarta (Solo) | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSU Ari Canti,"Jl. Raya Mas Ubud Gianyar Kabupaten Gianyar
Bali
Indonesia 80571",361974573,"Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Gianyar | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Gianyar | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Artha Medica,"Jl. Samanhudi No. 22 Binjai Kota Binjai
Sumatera Utara Indonesia 20741",618827277,"Cashless - Tanpa Persetujuan Akhir | Sumatera Utara | Kota Binjai | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Sumatera Utara | Kota Binjai | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS At-Tin Husada Purbalingga,"Jl. Mayjend Sungkono No.09 Kec. Kalimanah Kabupaten Purbalingga
Jawa Tengah Indonesia 53371",2818904888,"Cashless - Tanpa Persetujuan Akhir | Jawa Tengah | Kabupaten Purbalingga | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Tengah | Kabupaten Purbalingga | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS At-Tin Husada,"Jl. Raya Solo Km 4, Watualang, Kec. Ngawi, Kab. Ngawi, Jawa Timur
Kabupaten Ngawi Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Ngawi | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | Jawa Timur | Kabupaten Ngawi | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
RS Atma Jaya,Jl. Pluit Raya No.2 Kota Jakarta Utara DKI Jakarta Indonesia 14440,2150949000,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Utara | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Utara | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Aura Syifa,"Jl. Joyoboyo No 42 Diopo Kabupaten Kediri
Jawa Timur Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Kediri | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Kediri | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Awal Bros A. Yani Pekanbaru,"Jl. Jendral Ahmad Yani No.73, Tanah Datar, Pekanbaru Kota Kota Pekanbaru
Riau
Indonesia 28156",76121000,"Cashless - Tanpa Persetujuan Akhir | Riau | Kota Pekanbaru | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Riau | Kota Pekanbaru | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Awal Bros Bagan Batu,"Jl. Lintas Riau - Sumatera Utara KM. 1, Kel. Bagan Batu, Kec. Bagansinembah
Kabupaten Labuhan Batu Selatan Riau
Indonesia 21464",765551515,"Cashless - Tanpa Persetujuan Akhir | Riau | Kabupaten Labuhan Batu Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Riau | Kabupaten Labuhan Batu Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Awal Bros Batam,Jl. Gajah Mada Kav. I Kota Batam Kepulauan Riau Indonesia 29422,778431777,"Cashless - Tanpa Persetujuan Akhir | Kepulauan Riau | Kota Batam | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Kepulauan Riau | Kota Batam | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Awal Bros Botania Batam,"Jl. Raja Ali Kelana, Desa/Kelurahan Belian, Kec. Batam Kota Kota Batam
Kepulauan Riau Indonesia 29444",7788098888,"Cashless - Tanpa Persetujuan Akhir | Kepulauan Riau | Kota Batam | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Kepulauan Riau | Kota Batam | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Awal Bros Dumai,"Jl. Jend. Sudirman No.88, RT.013, Bintan, Kec. Dumai Kota, Kota Dumai, Riau 28812
Kota Dumai Riau
Indonesia 28812",8117473888,Cashless - Tanpa Persetujuan Akhir | Riau | Kota Dumai | Cashless - Tanpa Persetujuan Akhir | Riau | Kota Dumai | prudential | prudential
RS Awal Bros Panam,"Jl. H.R. Subrantas No. 88, Panam Kota Pekanbaru
Riau
Indonesia 28128",761586888,"Cashless - Tanpa Persetujuan Akhir | Riau | Kota Pekanbaru | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Riau | Kota Pekanbaru | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Awal Bros Pekanbaru,"Jl. Jend. Sudirman, Tengkerang Selatan, Bukit Raya Kota Pekanbaru
Riau
Indonesia 28128",76147333,"Cashless - Tanpa Persetujuan Akhir | Riau | Kota Pekanbaru | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Riau | Kota Pekanbaru | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Awal Bros Ujung Batu,"Jl. Sudirman No. 314, Ujung Batu Kota Pekanbaru
Riau
Indonesia 28557",7627363329,"Cashless - Tanpa Persetujuan Akhir | Riau | Kota Pekanbaru | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Riau | Kota Pekanbaru | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Azra,"Jl. Raya Pajajaran No.219, RT.02/RW.11, Bantarjati, Kec. Bogor Utara
Kota Bogor Jawa Barat
Indonesia 16153",2518318456,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bogor | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bogor | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Badan Pengusahaan Batam,"Jl. Dr. Cipto Mangunkusumo No.1, Sekupang,Batam Kota Batam
Kepulauan Riau
Indonesia", ,Reimbursement | Kepulauan Riau | Kota Batam | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Kepulauan Riau | Kota Batam | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Bahteramas Provinsi Sultra,"Jl. Kapten Piere Tendean No 50 Kec Baruga Kota Kendari
Sulawesi Tenggara
Indonesia", ,Reimbursement | Sulawesi Tenggara | Kota Kendari | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sulawesi Tenggara | Kota Kendari | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Bakti Timah Karimun,"Jl. Canggai Putri Teluk Uma Kabupaten Karimun Provinsi Kepulauan Riau 29661
Kabupaten Karimun Kepulauan Riau Indonesia", ,Reimbursement | Kepulauan Riau | Kabupaten Karimun | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | Kepulauan Riau | Kabupaten Karimun | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
RS Bakti Timah Pangkal Pinang,"Jl. Bukit Baru No. 1, Pangkal Pinang, Taman Bunga, Gerunggang
Kota Pangkal Pinang
Bangka Belitung Indonesia", ,Reimbursement | Bangka Belitung | Kota Pangkal Pinang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Bangka Belitung | Kota Pangkal Pinang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Bali International Hospital,"Jl. Bypass Ngurah Rai. 126 Kawasan Ekonomi Khusus Sanur, Lot H1-H2, Sanur Kaja, Denpasar Selatan
Kota Denpasar Bali
Indonesia 80227",1500238,"Cashless - Tanpa Persetujuan Akhir | Bali | Kota Denpasar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025
Kamar yang tersedia di rumah sakit hanya 1 kamar dengan 1 tempat tidur | Cashless - Tanpa Persetujuan Akhir | Bali | Kota Denpasar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025
Kamar yang tersedia di rumah sakit hanya 1 kamar dengan 1 tempat tidur | prudential | prudential"
RSUD Bali Mandara Provinsi Bali,"Jl. Bypass Ngurah Rai No.548, Sanur Kauh, Denpasar Selatan Kota Denpasar
Bali
Indonesia",3614490566,Cashless - Dengan Persetujuan Akhir | Bali | Kota Denpasar | Cashless - Dengan Persetujuan Akhir | Bali | Kota Denpasar | prudential | prudential
RS Bali Royal Hospital (Bros),"Jl. Tantular No.6 Renon Kota Denpasar
Bali
Indonesia 80226",361222588,"Cashless - Tanpa Persetujuan Akhir | Bali | Kota Denpasar | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Bali | Kota Denpasar | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Balimed (D/H Bali Medistra),"Jl. Mahendradatta No.57 X Kota Denpasar
Bali
Indonesia 80119",361484748,"Cashless - Tanpa Persetujuan Akhir | Bali | Kota Denpasar | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Bali | Kota Denpasar | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Balimed Buleleng,"Jl. Gunung Lempuyang No.9X, Banjar Tegal, Kec. Buleleng Kabupaten Buleleng
Bali
Indonesia 81119",3623307788,Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Buleleng | Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Buleleng | prudential | prudential
RS Balimed Karangasem,"Jl. Nenas Bungaya Kangin Kecicang Bebandem Karangasem, Bali
Kabupaten Karangasem Bali
Indonesia", ,Reimbursement | Bali | Kabupaten Karangasem | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Bali | Kabupaten Karangasem | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSU Balimed Negara,"Jl. Hayam Wuruk No.23 Desa Dangintukadaya Kabupaten Jembrana
Bali
Indonesia 82218",3654501452,"Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Jembrana | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Jembrana | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Bangli Medika Canti,"Jl. Tirta Giri Kutri, LC Subak Aya, Bebalang, Kec. Bangli Kabupaten Bangli
Bali
Indonesia 80661",36691555,"Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Bangli | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Bangli | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Bantuan 05.08.03 Sidoarjo,"JL DR SOETOMO NO 2 SIDOARJO
Kabupaten Sidoarjo Jawa Timur Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Sidoarjo | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Sidoarjo | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Bantuan 05.08.04 Lawang,"Jl. Sumber Waras No. 32 RT. 005 RW. 015 Kabupaten Malang
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Malang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Malang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Baptis Batu,"Jl. Raya Tlekung No.1 Junrejo, Batu Kota Batu
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kota Batu | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kota Batu | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Baptis Kediri,"Jl. Brigjel POL IBH Pranoto No 1 Kediri - Jawa Timur Kota Kediri
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kota Kediri | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kota Kediri | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Benyamin Guluh Kolaka,"Jl. Mekongga Indah By Pass Kolaka-Pomalaa Kel. Tahoa Kec. Kolaka
Kabupaten Kolaka
Sulawesi Tenggara", ,Reimbursement | Sulawesi Tenggara | Kabupaten Kolaka | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sulawesi Tenggara | Kabupaten Kolaka | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Bergerak Enggano,"Jl. Raya Malakoni KM 3 Kecamatan Enggano Kabupaten Bengkulu Utara
Kabupaten Bengkulu Utara Bengkulu
Indonesia", ,Reimbursement | Bengkulu | Kabupaten Bengkulu Utara | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Bengkulu | Kabupaten Bengkulu Utara | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Bergerak Kab. Boven Digoel,"Jl. Trans Papua Kampung Osso - Distrik Mindiptana Kabupaten Boven Digoel
Papua Selatan Indonesia", ,Reimbursement | Papua Selatan | Kabupaten Boven Digoel | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Papua Selatan | Kabupaten Boven Digoel | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Bergerak Kab.Kep.Talaud,"Jl Raya Taturan - Gemeh Kecamatan Gemeh Kabupaten Kepulauan Talaud
Kabupaten Kepulauan Talaud Sulawesi Utara
Indonesia", ,Reimbursement | Sulawesi Utara | Kabupaten Kepulauan Talaud | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sulawesi Utara | Kabupaten Kepulauan Talaud | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Betha Medika,"Jl. Raya Cisaat No.595, Cibatu, Cisaat Kabupaten Sukabumi
Jawa Barat
Indonesia 43152",62,Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Sukabumi | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Sukabumi | prudential | prudential
RS Bethesda Yogyakarta,"Jl. Jend. Sudirman No.70, Kotabaru, Kec. Gondokusuman Kota Yogyakarta
DI Yogyakarta
Indonesia 55224",274586688,Cashless - Tanpa Persetujuan Akhir | DI Yogyakarta | Kota Yogyakarta | Cashless - Tanpa Persetujuan Akhir | DI Yogyakarta | Kota Yogyakarta | prudential | prudential
Bethsaida Hospital Serang,"Jl. Lingkar Selatan Cilegon, Desa No.KM. 1, RW.08, Harjatani Kabupaten Serang
Banten
Indonesia", ,Reimbursement | Banten | Kabupaten Serang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Banten | Kabupaten Serang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Bethsaida Hospital,"District Tivolli No.1 Paramount Serpong, Jl. Boulevard Raya Gading Serpong Kav.29
Kabupaten Tangerang Banten
Indonesia 15810",2129309999,"Cashless - Tanpa Persetujuan Akhir | Banten | Kabupaten Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Banten | Kabupaten Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Bhakti Asih Brebes,"Jl. Pangeran Diponegoro No. 125 Pesantunan Kabupaten Brebes
Jawa Tengah
Indonesia", ,Reimbursement | Jawa Tengah | Kabupaten Brebes | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | Jawa Tengah | Kabupaten Brebes | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
RS Bhakti Husada Krikilan,"Jl. Krikilan Rt.03/Rw.03 Tegalharjo, Glenmore Kabupaten Banyuwangi
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Banyuwangi | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Banyuwangi | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Bhakti Medicare,"Jl. Raya Siliwangi, Cicurug Kota Sukabumi
Jawa Barat
Indonesia", ,Reimbursement | Jawa Barat | Kota Sukabumi | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Barat | Kota Sukabumi | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Bhakti Persada Magetan,"Jl. Pasar Legi No. 145 Kel. Mangge Kec. Barat Magetan Kabupaten Magetan
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Magetan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Magetan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Bhakti Rahayu Ambon,"Jl. Jend. A Yani, Kel Batu Gaja, Sirimau Kota Ambon
Maluku Indonesia 97114",911342746,"Cashless - Tanpa Persetujuan Akhir | Maluku | Kota Ambon | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Maluku | Kota Ambon | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Bhakti Rahayu Denpasar,"Jl. Gatot Subroto II, No.11 Kota Denpasar
Bali
Indonesia 80234",361430270,"Cashless - Tanpa Persetujuan Akhir | Bali | Kota Denpasar | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Bali | Kota Denpasar | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Bhakti Rahayu Surabaya,"Jl. Ketintang Madya I/16 Kota Surabaya
Jawa Timur Indonesia 60232",318295922,"Cashless - Tanpa Persetujuan Akhir | Jawa Timur | Kota Surabaya | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Timur | Kota Surabaya | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Bhakti Rahayu Tabanan,"Jl. Raya Batu Karu No.2 Kabupaten Tabanan Bali
Indonesia 82115",361810805,"Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Tabanan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Tabanan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Bhayangkara Ambon,"Jl. Sultan Hasanuddin - Tantui, Ambon Kota Ambon
Maluku Indonesia", ,Reimbursement | Maluku | Kota Ambon | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Maluku | Kota Ambon | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
