nama_rumah_sakit,alamat,telp,text
APOTEK KF 0158 - MARKONI,"JL. JEND. SUDIRMAN RT 51 NO. 33 MARKONI, KLANDASAN ILIR, BALIKPAPAN KOTA",0542-424948/ 08115962158,BALIKPAPAN | rawat jalan | Sompo
APOTEK KF 0379 PASAR BARU,"JL. JEND SUDIRMAN NO.20A PASAR BARU, KLANDASAN ILIR, BALIKPAPAN KOTA",0542-739293/ 08115962062,BALIKPAPAN | rawat jalan | Sompo
APOTEK KF 0426 GUNTUR,"JL. DI PANJAITAN NO. 2 GUNUNG GUNTUR, BALIKPAPAN TENGAH",0542-791234/ 08115962059,BALIKPAPAN | rawat jalan | Sompo
"APOTEK KF E-WALK STALKUDA
BALIKPAPAN",JL. JEND. SUDIRMAN STAL KUDA NO.9,08115962031,BALIKPAPAN | rawat jalan | Sompo
APOTEK KF BEJO (SUMBER REJO),"JL. D.I PANJAITAN NO.21 SUMBEREJO, BALIKPAPAN TENGAH",0542-8500777/8115962455,BALIKPAPAN | rawat jalan | Sompo
APOTEK KF 0270,"JL. SUKARNO HATTA KM 2,5 NO. 2, MUARA RAPAK, BALIKPAPAN UTARA","08115962026/0542-416621/
08115961921",BALIKPAPAN | rawat jalan | Sompo
APOTEK KF GUMILANG,"JL. MAYJEN SUTOYO NO.92 GUNUNG MALANG, KLANDASAN ILIR",0542-8500449/ 08115961933,BALIKPAPAN | rawat jalan | Sompo
APOTEK KF INDRAKILA,JL. INDRAKILA III RT.35,0542-8510777 / 08115961918,BALIKPAPAN | rawat jalan | Sompo
APOTEK KF BONSAY,"JL. LETJEN SUPRAPTO NO.25 KEBON SAYUR, MARGASARI, BALIKPAPAN BARAT",0542-8503327/ 08115962447,BALIKPAPAN | rawat jalan | Sompo
APOTEK KF REGENCY,JL. SYARIFUDDIN YOES NO.3 GUNUNG BAHAGIA,0542-8513703 / 08115962456,BALIKPAPAN | rawat jalan | Sompo
APOTEK KF BATAKAN,"JL. MULAWARMAN NO. 107 B-C RT 32, SEPINGGAN RAYA,
BALIKPAPAN SELATAN",08115962747,BALIKPAPAN | rawat jalan | Sompo
APOTEK KF KM 8,"JL. SOEKARNO HATTA KM 8, GRAHA INDAH, BALIKPAPAN UTARA","542-
8531777/08115962023/08115962070",BALIKPAPAN | rawat jalan | Sompo
APOTEK KF RUHUI,JL. RUHUI RAHAYU II NO.94 RT.02 SEPINGGAN BARU BALIKPAPAN SELATAN,0811-5962-464,BALIKPAPAN | rawat jalan | Sompo
"OPTIK
INTERNASIONAL BALIKPAPAN 4",BALIKPAPAN TRADE CENTER LT. 1 KIOS 182-183 JL.JEND SUDIRMAN NO 1 KLANDASAN ILIR BALIKPAPAN,0542-7589138,BALIKPAPAN | rawat jalan | Sompo
"OPTIK
INTERNASIONAL BALIKPAPAN 3",JL. JEND. A. YANI 1C 1D GUNUNGSARI HILIR,0542-8500656,BALIKPAPAN | rawat jalan | Sompo
LAB PRAMITA BALIKPAPAN,"JL. MT.HARYONO NO.5-7 KEL.SUNGAI NANGKA, KEC.BALIKPAPAN SELATAN",0542-8510977,BALIKPAPAN | rawat jalan | Sompo
RS HERMINA BALIKPAPAN,"JL. MT.HARYONO NO.45,
SEPINGGAN BARU, BALIKPAPAN SELATAN",0542-8532525,BALIKPAPAN | rawat inap | rawat jalan | Sompo
APOTEK KF BM BALIKPAPAN,JL. JEND. ACHMAD YANI NO. 95 GUNUNG SARI,,BALIKPAPAN | rawat jalan | Sompo
APOTEK KF EWALK,"JL. JEND.SUDIRMANNO. 9
STALKUDA, DAMAI, BALIKPAPAN KOTA, BALIKPAPAN",0542-8520777/8115962031,BALIKPAPAN | rawat jalan | Sompo
DENTAL SPECIALIST BALIKPAPAN,"KOMPLEK BALIKPAPAN RUKO BARU, RUKO NAMIRAH BLOK A3 RT.15 DAMAI BARU - BALIKPAPAN SELATAN",0542-8510937,BALIKPAPAN | rawat jalan | Sompo
"APOTEK
TELEMEDIKA FARMA 24 BALIKPAPAN","JL. MT HARYONO NO.169
KOMPLEK BCD TELKOM, BALIKPAPAN SELATAN",0542-8514888,BALIKPAPAN | rawat jalan | Sompo
"KLINIK PUTRI
DENTAL HOUSE","KOMPLEK BALIKPAPAN BARU, RUKO LITTLE CHINA BLOK AB 6 NO.8",0542-7204148,BALIKPAPAN | rawat jalan | Sompo
OPTIK MELAWAI EWALK BALIKPAPAN SUPERBLOK MALL,GF NO.32,"0542-7213665, 0855-1837-341",BALIKPAPAN | rawat jalan | Sompo
"OPTIK MELAWAI RUKO A.YANI
BALIKPAPAN",JL. AHMAD YANI NO.100,"0542-421330, 0855-1837-340",BALIKPAPAN | rawat jalan | Sompo
RSIA ASIH BALIKPAPAN,JL. SEPINGGAN BARU RT.27 NO.104,0542-852166 7209522,BALIKPAPAN | rawat inap | rawat jalan | Sompo
"KLINIK TIRTA
MEDICAL CENTRE BALIKPAPAN","JL. RUHUI RAHAYU RT 37, GUNUNG BAHAGIA, BALIKPAPAN SELATAN",0542-873810,BALIKPAPAN | rawat jalan | Sompo
KLINIK IBU DAN ANAK JUANSON,JL. LETKOL H.M ASNAWI ARBAIN RUKO BINTANG RUBIZ NO.18-19 RT.51 GUNUNG BAHAGIA,0542-8709999,BALIKPAPAN | rawat jalan | Sompo
LABKLIN KF BALIKPAPAN,"JL. MAYJEND SUTOYO NO. 92 GUNUNG MALANG, KLANDASAN ILIR",0542-8500493,BALIKPAPAN | rawat jalan | Sompo
MIRABELL MEDICAL CLINIC,"JL. SYARIFFUDIN YOES NO.88, SEPINGGANG BARU",0542-852888,BALIKPAPAN | rawat jalan | Sompo
RS BHAYANGKARA BALIKPAPAN,"JL. JEND SUDIRMAN NO. 14,
DESA/KELURAHAN PRAPATAN, KEC. BALIKPAPAN KOTA, KOTA BALIKPAPAN, PROVINSI KALIMANTAN TIMUR",0542-421261,BALIKPAPAN | rawat inap | rawat jalan | Sompo
PAM CLINIC,JL. JENDRAL SUDIRMAN NO.47 DAMAI BAHAGIA,0524-8218888,BALIKPAPAN | rawat jalan | Sompo
RS MEDIKA UTAMA MANGGAR,"JL. MULAWARMAN NO.24 RT.07 MANGGAR BARU, BALIKPAPAN TIMUR",0542-8524770 / 770847,BALIKPAPAN | rawat inap | rawat jalan | Sompo
KLINIK KF.0329 - KILO 5,JL. SOEKARNO HATTA KM 5 NO. 86 E-F,0542-8535830,BALIKPAPAN | rawat jalan | Sompo
KLINIK KF.0293 - KARANGJATI,JL. AHMAD YANI NO.23,0542-792420,BALIKPAPAN | rawat jalan | Sompo
KLINIK KF.0068 - KLANDASAN,JL. JEND. SUDIRMAN NO.2-3,0542-422691,BALIKPAPAN | rawat jalan | Sompo
KLINIK KF.0136 - DAMAI,JL. MT HARYONO NO 72,0542-763962,BALIKPAPAN | rawat jalan | Sompo
KLINIK PRATAMA HENNY DENTAL CARE,"JL. BANJAR RT.05 NO.25, KEL.GUNUNG SARI ILIR, KEC.BALIKPAPAN TENGAH",0811-5919-177 / 0812-5087-1011,BALIKPAPAN | rawat jalan | Sompo
KLINIK KF.0425 - SEPINGGAN,JL. MARSMA R ISWAHYUDI NO 702,0542-7210391,BALIKPAPAN | rawat jalan | Sompo
APOTEK KF PRAPATAN,JL. PRAPATAN NO.33 RT.25,8115995892,BALIKPAPAN | rawat jalan | Sompo
OPTIK OMEGA KEBUN SAYUR,JL. LET. JEND. SUPRAPTO NO. 17/17  BALIKPAPAN,0542-421917,BALIKPAPAN | rawat jalan | Sompo
 , ,,Sompo
 , ,,Sompo
"OPTIK OMEGA
ANTASARI","JL. JEND. A. YANI NO. 39/41 KEL.
GUNUNG SARI ILIR BALIKPAPAN",0542-427989,BALIKPAPAN | rawat jalan | Sompo
OPTIK OMEGA BALIKPAPAN BARU,JL. KOMP. BALIKPAPAN BARU D2 NO.6 BALIKPAPAN,0542-878361,BALIKPAPAN | rawat jalan | Sompo
KLINIK PIRAMIDA JAYA,"JL. AHMAD YANI NO.1, RT.59, GUNUNG SARI ILIR, KEC. BALIKPAPAN TENGAH",0542-732270,BALIKPAPAN | rawat jalan | Sompo
"KLINIK SPEEDLAB INDONESIA
BALIKPAPAN",JL. JEND. SUDIRMAN (KOMP. BALIKPAPAN PERMAI) BLOK H1 NOMOR 23-24 DAMAI KEC. BALIKPAPAN KOTA,0542-7768524,BALIKPAPAN | rawat jalan | Sompo
KLINIK MEDIKA PLAZA BALIKPAPAN,"KOMPLEK PERTOKOAN
BALIKPAPAN PERMAI, BLOK F-2, NO. 3-5,
JL. JENDERAL SUDIRMAN, DAMAI",0542-825-0500,BALIKPAPAN | rawat jalan | Sompo
ISMAYA DENTAL CENTER,"JL. JEND SUDIRMAN KOMP. RUKO BSB BLOK E NO.6
BALIKPAPAN SELATAN, KAL-TIM",0542-7571904/087881238989,BALIKPAPAN | rawat jalan | Sompo
OPTIK VISI,"JL. JEND. AHMAD YANI RT. 56 NO. 7, KEL. GUNUNG SARI ILIR",0542-4115-82,BALIKPAPAN | rawat jalan | Sompo
"OPTIK MELAWAI
RUKO BALIKPAPAN BARU","JL MT HARYONO B1 NO 5-6
KOMPLEK RUKO BALIKPAPAN BARU, KEL. DAMAI BARU",0815-1423-4699,BALIKPAPAN | rawat jalan | Sompo
KLINIK CITO BALIKPAPAN,"JL. SOEKARNO HATTA KM.4 RUKO SOETA SQUARE NO.11-12 BATU AMPAR, BALIKPAPAN
UTARA",0542-8539202,BALIKPAPAN | rawat jalan | Sompo
OPTIK MANDALA MULAWARMAN BALIKPAPAN,"JALAN MULAWARMAN NO. 10 RT. 03, POLIKLINIK IBNU SINA, KEL. MANGGAR BARU, KEC.
BALIKPAPAN TIMUR, KOTA BALIKPAPAN, KALIMANTAN TIMUR",0813-5095-5095,BALIKPAPAN | rawat jalan | Sompo
OPTIK MANDALA A YANI BALIKPAPAN,"JALAN JEND. AHMAD YANI, NO. 252 POLIKLINIK IBNU SINA, KEL. KARANG JATI, KEC.
BALIKPAPANTENGAH, KOTA BALIKPAPAN, KALIMANTAN TIMUR",0813-5095-5095,BALIKPAPAN | rawat jalan | Sompo
KARUNIA MEDICAL CLINIC,"BALIKPAPAN BARU BLOK G3 NO. 11, BALIKPAPAN SELATAN, KALIMANTAN TIMUR",0524-8706424,BALIKPAPAN | rawat jalan | Sompo
KLINIK LIKE DENTAL CARE,"KOMP RUKO BALIKPAPAN BARU AB5 NO 37 RT 009 RW 000 KELURAHAN DAMAI BARU,
KECAMATAN BALIKPAPAN SELATAN, KOTA BALIKPAPAN,
KALIMANTAN TIMUR",0813-1458-3888,BALIKPAPAN | rawat jalan | Sompo
KLINIK PRATAMA HENNY DENTAL CARE BATAKAN,"RUKO BORNEO PARADISO CLUSTER 1.1 BLOK. A NO.06
RT.60,KEL. SEPINGGAN, KEC. BALIKPAPAN SELATAN, KOTA BALIKPAPAN KALIMANTAN TIMUR",0817-0919-177,BALIKPAPAN | rawat jalan | Sompo
KLINIK DENTAL STORY,"JALAN IMAT SAILI,
DESA/KELURAHAN SUMBER REJO, KEC. BALIKPAPAN TENGAH, KOTA BALIKPAPAN,
PROVINSI KALIMANTAN TIMUR",0812-8461-9191,BALIKPAPAN | rawat jalan | Sompo
KLINIK GIGI GIZA FARMA,"JALAN PATIMURA NO. 139 RT. 48 KELURAHAN BATU AMPAR,
KECAMATAN BALIKPAPAN UTARA KOTA BALIKPAPAN",0813-5463-9867,BALIKPAPAN | rawat jalan | Sompo
"KLINIK GIGI JOY DENTAL
(BALIKPAPAN)","KOMPLEK RUKO SENTRA EROPA II BLOK AB 4 NO. 1, DAMAI,
KECAMATAN BALIKPAPAN
SELATAN, KOTA BALIKPAPAN, KALIMANTAN TIMUR",0817-0014-357,BALIKPAPAN | rawat jalan | Sompo
OPTIK AINUN,"JL. MASJID ARRAUDAH NO 58, KEL. GUNUNGBAHAGIA, KEC. BALIKPAPAN SELATAN, KOTA BALIKPAPAN, PROV. KALIMANTAN
TIMUR",0813-4977-9836,BALIKPAPAN | rawat jalan | Sompo
KLINIK INSAN UTAMA,"JL. MAYOR TNI AD IMAT SAILI RT. 56, NO. 24 A, KELURAHAN SUMBER REJO, KEC.
BALIKPAPAN TENGAH, KAL-TIM",0813-5072-3227,BALIKPAPAN | rawat jalan | Sompo
RS PERTAMINA PANORAMA BALIKPAPAN,"JL. CEPU NO. 1, KEL. KARANG
JATI, KEC. BALIKPAPAN TENGAH",0542-825-9999,BALIKPAPAN | rawat inap | rawat jalan | Sompo
KLINIK JOYFUL DENTAL CARE,"JL. SOEKARNO HATTA KM. 3,5 NO. 17E, KEL. BATU AMPAR",0877-1662-3500,BALIKPAPAN | rawat jalan | Sompo
"KLINIK PRATAMA HENNY DENTAL
CARE CAB. KM 5,5",JL. PROJAKAL NO.63 KEL. BATU AMPAR KEC. BALIKPAPAN UTARA,0542-5461-105,BALIKPAPAN | rawat jalan | Sompo
KLINIK PERTAMINA BALIKPAPAN,"JL. MT. HARYONO (RUHUY
RAHAYU NO.88 ), RT/RW.027, KEL. GUNUNGBAHAGIA, KEC.
BALIKPAPAN SELATAN, KOTA BALIKPAPAN, KALIMANTAN TIMUR",0819-5262-5532,BALIKPAPAN | rawat jalan | Sompo
RS TEUNGKU FAKINAH,JL. JEND. SUDIRMAN NO.27-29,0651-41454 / 081377028888|,BANDA ACEH | rawat inap | rawat jalan | Sompo
KLINIK SPECIALIS CEMPAKA LIMA,JL. TENGKU M. DAUD BEUREUEH NO.156,0651-33345 / 0812-6922-264,BANDA ACEH | rawat jalan | Sompo
RSIA CEMPAKA AZ- ZAHRA,"JL. SYIAH KUALA NO.32-40 KP. MULIA, KUTA ALAM, BANDA ACEH",0651-31066,BANDA ACEH | rawat inap | rawat jalan | Sompo
APOTEK KF 0037 DIPONEGORO,"JL. DIPONEGORO NO.8, GAMPONG BARU,
BAITURRAHMAN, BANDA ACEH",0651-21559 / 0813-6261-4585,BANDA ACEH | rawat jalan | Sompo
APOTEK KF 0402 LAMPRIET,"JL. TGK DAUD BEUREUEH NO. 167, BANDAR BARU, KUTA ALAM, BANDA ACEH",0651-637008/ 082317578574,BANDA ACEH | rawat jalan | Sompo
APOTEK KF 0292 DAUD BEUREUH,"JL. TGK. DAUD BEUREEH NO.37 C/D, KAMPUNG KRAMAT, KUTA ALAM, BANDA ACEH",0651-635289 / 0822-7558-2005,BANDA ACEH | rawat jalan | Sompo
APOTEK KF 0092 PEUNYOUNG,"JL. CHAIRIL ANWAR NO. 13, PEUNAYONG, KUTA ALAM, BANDA ACEH",23122-29020/082165895472,BANDA ACEH | rawat jalan | Sompo
KLINIK PRODIA BANDA ACEH,"JL.  T.H.M. DAUD BEUREUH NO. 45 B-C, BANDA ACEH",0651-23823 / 637807 / 22387,BANDA ACEH | rawat jalan | Sompo
APOTEK KF 0161 SEUTUI,"JL. TEUKU UMAR NO. 201,
SEUTUI, BAITURRAHMAN, BANDA ACEH",0651-44423/ 082165658958,BANDA ACEH | rawat jalan | Sompo
"APOTEK KF
PELENGKAP RSUZA 108",JL T.DAUD BEUREUEH NO. 108,0651-21175 / 0813-5686-1166,BANDA ACEH | rawat jalan | Sompo
APOTEK KF LUENG BATA,"JL. TGK. IMUM LUEN BATA NO 47- 48, BLANG CUT, LUENG BATA, BANDA ACEH",0651-6300016/ 081374370395,BANDA ACEH | rawat jalan | Sompo
APOTEK KF 0482 QMC,"JL.TGK. DAUD BEUREUEH NO. 44, BANDA BARU, KUTA ALAM,
BANDA ACEH",0651-33572/ 082167343890,BANDA ACEH | rawat jalan | Sompo
RS PERTAMEDIKA UMMI ROSNATI,"JL. SEKOLAH NO.5 GAMPONG ATEUK PAHLAWAN KEC.
BAITURRAHMAN",0651-35092 / 35905,BANDA ACEH | rawat inap | rawat jalan | Sompo
"OPTIK
INTERNASIONAL ACEH 1",JL. TENGKU PANGLIMA POLEM NO. 58 (SEBELAH BCA),0651-26616,BANDA ACEH | rawat jalan | Sompo
"OPTIK
INTERNASIONAL ACEH 4",JALAN TENGKU HASAN DEK NO. 92-93 BANDA ACEH,0651-6300695,BANDA ACEH | rawat jalan | Sompo
"OPTIK
INTERNASIONAL ACEH 2",JL. PANTE PIRAK NO. 13 (JL. THM. DAUD BEUREUEH NO.13-DULU),0651-635912,BANDA ACEH | rawat jalan | Sompo
APOTEK KF GUDANG,JL. DIPONEGORO NO. 8,,BANDA ACEH | rawat jalan | Sompo
APOTEK KF ULKA ULKA,"JL. T. ISKANDAR, BANDA ACEH, LAMGLUMPANG, ULEE KARENG, BANDA ACEH",0651-21725/ 082362850232,BANDA ACEH | rawat jalan | Sompo
RSUD ZAINOEL ABIDIN,JL. TGK. HM DAUD BEUREUEH NO.108,0651-34562 / 0812-6904-527,BANDA ACEH | rawat inap | rawat jalan | Sompo
KLINIK GIGI BASMALLAH,"JL. T. PANGLIMA NYAK MAKAM (DEPAN KANTOR BPKP), SIMPANG BPKP",0813 2212 0216 / 0853 5994 5995,BANDA ACEH | rawat jalan | Sompo
KLINIK RISET,"JL. TGK.H.MOHD DAUD BEUREUEH NO.177 D GP.
BANDAR BARU, KEC. KUTA ALAM, BANDA ACEH",0651-31034,BANDA ACEH | rawat jalan | Sompo
APOTEK KF MEURAXA,"JL. SOEKARNO HATTA, MIBO",82154077700,BANDA ACEH | rawat jalan | Sompo
APOTEK KF BATOH,"JL. MUHAMMAD HASAN, BATOH, LUENG BATA",0651-8013163/ 085362001536,BANDA ACEH | rawat jalan | Sompo
OPTIK MELAWAI HERMES PALACE MALL,GF ZONA B UNIT 12 & 15,"0651-7557555, 0855-1837-306",BANDA ACEH | rawat jalan | Sompo
OPTIK MELAWAI RUKO PANGLIMA POLEM ACEH,"JL. T . PANGLIMA POLEM NO.139, PEUNAYONG, BANDA ACEH","0651-635063, 0815-1927-8835",BANDA ACEH | rawat jalan | Sompo
APOTEK KF NYAK MAKAM,"JL. P. NYAK MAKAM, ULEE KARENG - BANDA ACEH, DOY, ULEE KARENG, BANDA ACEH",0651-3613408/ 082363265982,BANDA ACEH | rawat jalan | Sompo
APOTEK KF PRADA,JL. TEUKU NYAK ARIEF NO.150,085276617337,BANDA ACEH | rawat jalan | Sompo
LABKLIN KF ACEH,"JL. TGK. IMUM LUENG BATA NO. 47-48 GP. BLANG CUT, KEC.
LUENG BATA",0651-7317558,BANDA ACEH | rawat jalan | Sompo
OPTIK SEIS SUZUYA MALL BANDA ACEH,"JL. TEUKU UMAR, LAMTEUMEN, KOTA BANDA ACEH",0651-8084385,BANDA ACEH | rawat jalan | Sompo
KLINIK KF.0037 - DIPONEGORO,JL. DIPONEGORO NO. 8,0651-21559,BANDA ACEH | rawat jalan | Sompo
LABORATORIUM BUNDA THAMRIN,JL. T.HASAN DEK NO.6 - 7,0651-8010832,BANDA ACEH | rawat jalan | Sompo
APOTEK KF UNSYIAH,JL.T. NYAK ARIEF GP. RUKOH KEC. SYIAH KUALA,0822-7424-0511,BANDA ACEH | rawat jalan | Sompo
APOTEK KF LAMPEUNEURUT,JL. SOEKANO HATTA NO. 22,0823-3786-1542,BANDA ACEH | rawat jalan | Sompo
"KLINIK JEUMPA
PUTEH EYE CENTER","JL. MR.MOH. HASAN, NO.106, KEL.BLANG CUT, KEC. LUENG BATA",0813-6028-8814,BANDA ACEH | rawat jalan | Sompo
RSU CEMPAKA LIMA,"JL. POLITEKNIK NO 23, MEUNASAH DAYAH, LR B, GP BEURAWE, KEC. KUTA ALAM",0822-9988-8102,BANDA ACEH | rawat inap | rawat jalan | Sompo
BIOLAB DIAGNOSTIC CENTRE,"JL. TGK DAUD BEUREUEH,
JAMBO TAPE, BANDAR BARU, KUTA ALAM",0852-4302-2200,BANDA ACEH | rawat jalan | Sompo
OPTIK REY,"JL. TGK CHIK DITIRO NO 24, KEL. PEUNITI",0853-5109-4090,BANDA ACEH | rawat jalan | Sompo
RS HERMINA ACEH,"JL. SOEKARNO-HATTA, KEC.
INGIN JAYA, KAB. ACEH BESAR, ACEH",0651-8072525,BANDA ACEH | rawat inap | rawat jalan | Sompo
OPTIK MELAWAI RUKO BATOH ACEH,"JL. DR. MR. TEUKU H
MOEHAMMAD HASAN ( BATOH ) NO. 7-8 KEL. LAMDOM, KEC.
LUENG BATA, KOTA BANDA ACEH, PROVINSI ACEH",0815-1944-5088,BANDA ACEH | rawat jalan | Sompo
KLINIK UTAMA DARFA,"JL. TGK DI BLANG NO 66-5,
LAMDINGIN, KUTA ALAM, KOTA BANDA ACEH",0853-6099-3973,BANDA ACEH | rawat jalan | Sompo
KIDDY CARE CLINIC,"JL. DR. MR. T. MUHAMMAD
HASAN, KEL. SUKADAMAI, KEC. LUENG BATA, KOTA BANDA ACEH, ACEH",0822-9988-1102,BANDA ACEH | rawat jalan | Sompo
MQ OPTIKAL,"KH. A. DAHLAN NO.32,
DESA/KELURAHAN KAMPUNG BARU, KEC. BAITURRAHMAN",0823-7275-7275,BANDA ACEH | rawat jalan | Sompo
RS IMMANUEL WAY HALIM,"JL. SOEKARNO-HATTA, WAY HALIM","0721-704900,704630/628",BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
RS ADVENT LAMPUNG,"JL.  TEUKU UMAR, NO.48
KEDATON BANDAR LAMPUNG",0721-703459; 0878 9897 1513,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
RS BUMI WARAS,"JL. WOLTER MONGINSIDI, NO.235","0721-254589 / 261122 / 257925 /
267855",BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
RS GRAHA HUSADA LAMPUNG,"JL. GAJAH MADA NO.6 GH, TANJUNG AGUNG, BANDAR LAMPUNG",0721-240000,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
RS URIP SUMOHARJO,JL. URIP SUMOHARJO NO.200 SUKARAME,0721-771322/23/24,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
RSIA MUTIARA PUTRI,JL. HOS COKROAMINOTO NO 76 ENGGAL LAMPUNG,0721-252519 / 254999,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
RS HERMINA LAMPUNG,"JL. TULANG BAWANG NO.21-23 ENGGAL/ JL. KAPT.ACHMAD
IBRAHIM",0721-242525,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
RS BINTANG AMIN,"JL.  PRAMUKA NO 27, LAMPUNG",0721-273601,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
RSIA BUNDA ASY- SYIFA,JL. DR.SUSILO NO. 54 PAHOMAN TELUK BETUNG UTARA BANDAR LAMPUNG,0721-259259/256256,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
APOTEK KF 0131 - KARTINI,"JL. KARTINI NO. 44-45, PALAPA, TANJUNG KARANG PUSAT,
KOTAMADYA BANDAR LAMPUNG","0721-240291 /
081369472221/08154073370",BANDAR LAMPUNG | rawat jalan | Sompo
APOTEK KF 0327 ANDA,"JL. GATOT SUBROTO, TJ. RAYA, KEDAMAIAN, KOTA BANDAR LAMPUNG, LAMPUNG",0721-5600608,BANDAR LAMPUNG | rawat jalan | Sompo
RSIA RESTU BUNDA,"JL. K.H. HASYIM ASHARI NO. 73, TELUK BETUNG SELATAN - BANDAR LAMPUNG",0721-484158/484185,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
RSIA PURI BETIK HATI,"JL. PAJAJARAN NO.109,
JAGABAYA, BANDAR LAMPUNG, LAMPUNG",0721-787799,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
"TELKOMEDIKA
HEALTH CENTER LAMPUNG",EX. GEDUNG PLASA TELKOM JL. SULTAN AGUNG NO.1,0721-704999,BANDAR LAMPUNG | rawat jalan | Sompo
"KLINIK PRODIA
PAHOMAN LAMPUNG",JL. JEND. SUDIRMAN NO.120 PAHOMAN,0721-8017700/1,BANDAR LAMPUNG | rawat jalan | Sompo
OPTIK SEIS BOEMI KEDATON MALL,"LANTAI 1 NO. L32 JL.  TEUKU UMAR - SULTAN AGUNG NO. 1 KEDATON, BANDAR LAMPUNG",0721-8015532,BANDAR LAMPUNG | rawat jalan | Sompo
 , ,,Sompo
APOTEK KF 0222,"JL. GAJAH MADA NO. 56, KOTA BARU, TANJUNG KARANG TIMUR, KOTA MADYA BANDAR LAMPUNG",0721-5601300/08154073371,BANDAR LAMPUNG | rawat jalan | Sompo
RSIA SANTA ANNA LAMPUNG,"JL. SULTAN HASANUDIN NO.27, TELUK BETUNG",0721-482424,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
"OPTIK
INTERNASIONAL TANJUNG KARANG 1",JL. PEMUDA NO. 29-C/33 BANDAR LAMPUNG,0721-253079/08889726321,BANDAR LAMPUNG | rawat jalan | Sompo
RS MATA PERMANA SARI,JL. H.O.S COKROAMINOTO NO. 87 ENGGAL,0721-261432,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
APOTEK KF 0647 TEUKU UMAR,"JL. TEUKU UMAR NO. 24 F,
SIDODADI, KEDATON, BANDAR LAMPUNG",0721-772685 / 08154073378,BANDAR LAMPUNG | rawat jalan | Sompo
APOTEK KF 0285 WAY HALIM,"JL. KIMAJA NO.IA/IB LK.1, SEPANG JAYA, LABUHAN RATU, BANDAR LAMPUNG",0721-712458 / 08154073373,BANDAR LAMPUNG | rawat jalan | Sompo
APOTEK KF 0256,"JL. ARIF RAHMAN HAKIM TR 2 WAY HALIM PERMAI BANDAR LAMPUNG, WAY HALIM PERMAI, WAY HALIM, BANDAR LAMPUNG","081278244274/0721-
5616410/081224230505",BANDAR LAMPUNG | rawat jalan | Sompo
APOTEK KF 0467 ANTASARI,"JL. P. ANTASARI NO. 137 B,
SUKARAME, BANDAR LAMPUNG",0721-252210 / 08154073376,BANDAR LAMPUNG | rawat jalan | Sompo
APOTEK KF 0318 KMC,"JL. ZA. PAGAR ALAM NO. 77,
GEDUNG MENENG, RAJABASA, LAMPUNG",0721-772984 / 08154073374,BANDAR LAMPUNG | rawat jalan | Sompo
APOTEK KF 0648 WOLTER M,"JL. WOLTERMONGINSIDI NO. 7, PENGAJARAN, TELUK BETUNG UTARA, BANDAR LAMPUNG",0721-471769 / 08154073379,BANDAR LAMPUNG | rawat jalan | Sompo
RSIA BELLEZA KEDATON,JL. SULTAN HAJI LABUHAN RATU,0721-773333,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
LABKLIN KF LAMPUNG,JL. GAJAH MADA NO.76 E TANJUNG KARANG TIMUR,0721-269901,BANDAR LAMPUNG | rawat jalan | Sompo
APOTEK KF TIRTAYASA,"JL.TIRTAYASA NO.11 SUKABUMI, BANDAR LAMPUNG",0721-5613594 / 08154073379,BANDAR LAMPUNG | rawat jalan | Sompo
RS MATA LAMPUNG EYE CENTER (LEC),"JALAN SULTAN AGUNG RUKO SENTRA NIAGA NO. 13-15 WAY HALIM PERMAI, BANDAR LAMPUNG",0721-782270/80 / 082282991111,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
OPTIK MELAWAI MALL KARTINI LAMPUNG,LT. DASAR BLOK B 1/5,"0721-252176, 0855-1837-325",BANDAR LAMPUNG | rawat jalan | Sompo
OPTIK MELAWAI BUMI KEDATON MALL,BOEMI KEDATON MALL LT.1 - L#30,"0721-8015535, 0855-1837-326",BANDAR LAMPUNG | rawat jalan | Sompo
KLINIK PELABUHAN PANJANG,JL.YOS SUDARSO NO.337 PANJANG BANDAR LAMPUNG,081272090707,BANDAR LAMPUNG | rawat jalan | Sompo
KLINIK AZZURA,"JL. GAJAH MADA NO.59 C, KEL.
KOTA BARU, KEC. TANJUNGKARANG TIMUR",0821867089 / 0721-242825,BANDAR LAMPUNG | rawat jalan | Sompo
"RSUD DR HABDOEL MOELOEK
PROVLAMPUNG","JL. DR. RIVAI NO.6 PENENGAHAN, TANJUNG KARANG PUSAT",0721-703312,BANDAR LAMPUNG | rawat inap | rawat jalan | Sompo
