nama_rumah_sakit,alamat,telp,text
RS. SILOAM JEMBER,"Jl. GAJAH MADA 104, KELURAHAN JEMBER KIDUL, KECAMATAN KALIWATES, KABUPATEN JEMBER",,JAWA TIMUR | JEMBER | rawat inap | rawat jalan | aia
RS. DR. MOEDJITO DWIDJOSISWOJO,"JL.  HAYAM WURUK, NO.9 JOMBANG","0321-864308,6977788,855555",JAWA TIMUR | JOMBANG | rawat inap | rawat jalan | aia
RS. AIRLANGGA JOMBANG,"JL.  AIRLANGGA NO 50 C JELAKOMBO, JOMBANG",0321-861577,JAWA TIMUR | JOMBANG | rawat inap | rawat jalan | aia
RS. PELENGKAP MEDICAL CENTER,JL.  JUANDA NO. 03 JOMBANG,0321-877945 / 869826,JAWA TIMUR | JOMBANG | rawat inap | rawat jalan | aia
RS. KRISTEN MOJOWARNO,"JL.  MERDEKA NO.59, MOJOWARNO",0321-495093,JAWA TIMUR | JOMBANG | rawat inap | rawat jalan | aia
RSIA. MUSLIMAT JOMBANG,JL. URIP SUMOHARJO NO 34 JOMBANG,0321-872200/877600/869434,JAWA TIMUR | JOMBANG | rawat inap | rawat jalan | aia
RS. NAHDLATUL ULAMA JOMBANG,JL. KH. HASYIM ASHARI NO.211,0321-878700,JAWA TIMUR | JOMBANG | rawat inap | rawat jalan | aia
RS. BEDAH SURYA DHARMA HUSADA,JL. KH HASYIM ASYARI NO.123,0321-860777,JAWA TIMUR | JOMBANG | rawat inap | rawat jalan | aia
RS. BAPTIS KEDIRI,JL.  BRIDJEN POLLBH PRANOTO NO.1,"0354-682170, 683578, 684172",JAWA TIMUR | KEDIRI | rawat inap | rawat jalan | aia
RS. AURA SYIFA,JL.  JOYOBOYO NO.42 DLOPO,0354-671939,JAWA TIMUR | KEDIRI | rawat inap | rawat jalan | aia
RS. MUHAMMADIYAH AHMAD DAHLAN KEDIRI,JL.  GATOT SUBROTO NO 84 KEDIRI,0354-773115/770182,JAWA TIMUR | KEDIRI | rawat inap | rawat jalan | aia
RS. SITI KHODIJAH KEDIRI,JL. DR. SOETOMO NO.322 SUKOREJO - KEDIRI,354 545481 Ext.205,JAWA TIMUR | KEDIRI | rawat inap | rawat jalan | aia
RS. HVA TOELOENGREDJO,JL.  A. YANI NO. 25 PARE,"0354-391047,391145",JAWA TIMUR | KEDIRI | rawat inap | rawat jalan | aia
RS. MUHAMMADIYAH LAMONGAN,JL.  JAKSA AGUNG SUPRAPTO,0322-322834,JAWA TIMUR | LAMONGAN | rawat inap | rawat jalan | aia
RS. KH. ABDURRAHMAN SYAMSURI (ARSY),JL. RAYA DEANDLES KM. 74 PACIRAN LAMONGAN,(0322) 666626 / 081232870229,JAWA TIMUR | LAMONGAN | rawat inap | rawat jalan | aia
RS. WIJAYA KUSUMA,"JL.  A. YANI, NO.149, LUMAJANG",0334-891325,JAWA TIMUR | LUMAJANG | rawat inap | rawat jalan | aia
RS. SANTA CLARA,"JL.  BILITON, NO.15",0351-462688/452770/464571,JAWA TIMUR | MADIUN | rawat inap | rawat jalan | aia
RS. SITI AISYAH MADIUN,"JL.  MAYJEN SUNGKONO, NO.38",0351-464822/451843/452010,JAWA TIMUR | MADIUN | rawat inap | rawat jalan | aia
RS HERMINA MADIUN,Jalan Sido Makmur Ringroad Barat. Desa/Kelurah,0351-464822/451843/452010,JAWA TIMUR | MADIUN | rawat inap | rawat jalan | aia
RS. PANTI NIRMALA,"JL.  KEBALEN WETAN, NO.2-8",0341-362459,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RSU. HERMINA TANGKUBANPRAHU MALANG,"JL.  TANGKUBAN PRAHU, NO.33 MALANG",0341-325082 - 354844 - 354845/460341-354844,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RS. PANTI WALUYA SAWAHAN,JL.  NUSAKAMBANGAN NO.5,"0341-362017,366033,361507",JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RSIA. MELATI HUSADA,"JL. KAWI, NO.32",0341-325249/3413570341-341357,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RS. WAVA HUSADA KEPANJEN,JL.  PANGLIMA SUDIRMAN NO.99A KEPANJEN,0341-393000,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RS. PERMATA BUNDA MALANG,"JL.  SOEKARNO HATTA NO. 75, LOWOKWARU",0341-487487/407462,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RS. LAVALETTE,"JL.  W.R. SUPRATMAN, NO.10",0341-470805/482612,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RS. ISLAM MALANG ( UNISMA ),JL.  MAYJEND HARYONO NO. 139,"0341-551356,580798,565448",JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RS. ISLAM AISYIYAH MALANG,"JL.  SULAWESI, NO.16",0341-326773,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
PERSADA HOSPITAL,JL. PANJI SUROSO ARAYA BUSINESS CENTER KAV.,0341-2996333,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RSIA. HUSADA BUNDA,"JL. PAHLAWAN TRIP NO. 2, ORO-ORO DOWO",(0341) 566972; 569634; 569799; 580169,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RS. BAPTIS BATU,"JL. RAYA TLEKUNG NO.1 JUNREJO, BATU",0341-594161,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RSIA. PURI MALANG,JL. TAMAN SLAMET NO.20,0341-325329,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RSIA. MUTIARA BUNDA MALANG,JL. CIUJUNG NO.19,(0341) 400403; 400722,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RS. PRIMA HUSADA MALANG,"JL.  BANJARARUM  SELATAN NO. 3, MONDOROKO",0341-458679,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RS. PRASETYA HUSADA,JL. RAYA NGIJO NO. 25 KARANGPLOSO KAB. MAL,(0341) 460558,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RSU. BRIMEDIKA MALANG,"JL. MAYJEND PANJAITAN NO. 176, PENANGGUNG",0341-552955 / 580099,JAWA TIMUR | MALANG | rawat inap | rawat jalan | aia
RS. REKSA WALUYA,"JL.  MOJOPAHIT, NO.422",0321-322170/3221710321-322171/3937,JAWA TIMUR | MOJOKERTO | rawat inap | rawat jalan | aia
RS. EMMA,JL.  RAYA IJEN WATES NO.67,0321-328737,JAWA TIMUR | MOJOKERTO | rawat inap | rawat jalan | aia
RS. KARTINI MOJOKERTO,"JL.  ERLANGGA, NO.137, MOJOSARI",0321-592261,JAWA TIMUR | MOJOKERTO | rawat inap | rawat jalan | aia
RS KAMAR MEDIKA,"JL. EMPUNALA N0.351, MEGARSARI, KEDUNDUN",0321-330066 / 330088,JAWA TIMUR | MOJOKERTO | rawat inap | rawat jalan | aia
RS GATOEL MOJOKERTO,"Jl. Raden Wijaya No.56, Kranggan, Prajurit Kulon,","0321-321681,322329,399772",JAWA TIMUR | MOJOKERTO | rawat inap | rawat jalan | aia
RS. DIAN HUSADA MOJOKERTO,"JL. RAYA GEMEKAN NO.77, KEDUNG MALING 3, K",0321-327771,JAWA TIMUR | MOJOKERTO | rawat inap | rawat jalan | aia
RSI. SAKINAH MOJOKERTO,JL. RA BASUNI NO.12 MOJOKERTO,0321-321922,JAWA TIMUR | MOJOKERTO | rawat inap | rawat jalan | aia
RS. MAWADDAH MEDIKA,"JL. RAYA NGIJINGAN, PURWOJATI, KEC.NGORO",0321-596666,JAWA TIMUR | MOJOKERTO | rawat inap | rawat jalan | aia
RSIA. ALF SUBTIN,"JL. ANJUK LADANG, CANDIREJO, KEC. LOCERET",0358-3510889,JAWA TIMUR | NGANJUK | rawat inap | rawat jalan | aia
RS. AT-TIN HUSADA,JL. RAYA NGAWI-SOLO KM 4,351747888,JAWA TIMUR | NGAWI | rawat inap | rawat jalan | aia
RS. MITRA SEHAT MEDIKA,JL.  BY PASS NO.6 PANDAAN,0343-636064,JAWA TIMUR | PASURUAN | rawat inap | rawat jalan | aia
RS SAHABAT PASURUAN,"JL. SURABAYA - MALANG KM.50, SUWAYUWO, SU",(0343) 639625,JAWA TIMUR | PASURUAN | rawat inap | rawat jalan | aia
RS PRIMA HUSADA SUKOREJO,"JL. RAYA SURABAYA - MALANG KM 54, LEMAHBA",(0343) 6745000,JAWA TIMUR | PASURUAN | rawat inap | rawat jalan | aia
RS ASIH ABYAKTA,JL. RAYA SURABAYA - MALANG KM 42 NO.88 KEP,0343-6741937,JAWA TIMUR | PASURUAN | rawat inap | rawat jalan | aia
RS HERMINA PASURUAN,Jalan Raya Pasuruan - Probolinggo Km 5 RT 01 RW,0343-6741937,JAWA TIMUR | PASURUAN | rawat inap | rawat jalan | aia
RSU. MEDICAL MANDIRI PACITAN,JALUR LINTAS SELATAN JL. SURUHAN SIRNOBOYO,0357-883989,JAWA TIMUR | PACITAN | rawat inap | rawat jalan | aia
RSU. AISYIYAH PONOROGO,JL. DR SUTOMO NO.18-24,"0352-481784,461560,485093",JAWA TIMUR | PONOROGO | rawat inap | rawat jalan | aia
RS. DARMAYU PONOROGO,"JL. Dr. SOETOMO NO.44 - 50, BANGUNSARI",0352-481320 / 485999,JAWA TIMUR | PONOROGO | rawat inap | rawat jalan | aia
RSU. WONOLANGAN,JL. RAYA DRINGU NO.118,0335-424007,JAWA TIMUR | PROBOLINGGO | rawat inap | rawat jalan | aia
RS. DHARMA HUSADA,JL.  SOEKARNO HATTA NO.10,0335-422176,JAWA TIMUR | PROBOLINGGO | rawat inap | aia
RSIA. MUHAMMADIYAH PROBOLINGGO,JL. PANGLIMA SUDIRMAN NO. 65 KEL. KEBONSAR,0335-431116/4430555,JAWA TIMUR | PROBOLINGGO | rawat inap | rawat jalan | aia
RS. MITRA KELUARGA WARU,"JL.  RAYA LETJEN. S.PARMAN, NO.8",031-8543111/8542111,JAWA TIMUR | SIDOARJO | rawat inap | rawat jalan | aia
RS. ISLAM  SITI HAJAR SIDOARJO,JL.  RADEN PATAH NO.70,031-8921233/8961570,JAWA TIMUR | SIDOARJO | rawat inap | rawat jalan | aia
RS. CITRA MEDIKA SIDOARJO,"JL. RAYA SURABAYA, KM.44, KRAMAT TUMENGG",0321-361000,JAWA TIMUR | SIDOARJO | rawat inap | rawat jalan | aia
RSAB. SOERYA,"JL. RAYA KALIJATEN, NO.11-15, TAMAN SEPANJA",031-7885011,JAWA TIMUR | SIDOARJO | rawat inap | rawat jalan | aia
RS.SITI KHODIJAH SIDOARJO,"JL.  PAHLAWAN, NO.260, SEPANJANG","031-7881130,7882123,7872081,60134373",JAWA TIMUR | SIDOARJO | rawat inap | rawat jalan | aia
RS. DELTA SURYA,JL.  PAHLAWAN NO.9,031-8962531-8961271031-8961271,JAWA TIMUR | SIDOARJO | rawat inap | rawat jalan | aia
RS. ANWAR MEDIKA,"JL.  DUSUN SEMAWUT, RT.10/RW.04, KEC. BALO","031-8972052, 8974943",JAWA TIMUR | SIDOARJO | rawat inap | rawat jalan | aia
RSIA MITRA HUSADA SIDOARJO,JL.RAYA SERUNI No.159 GEDANGAN,031 8917479,JAWA TIMUR | SIDOARJO | rawat inap | rawat jalan | aia
RS MITRA KELUARGA PONDOK TJANDRA,Raya Taman Asri Kav DD no 1-8 Kecamatan Waru,031 - 9969 1111,JAWA TIMUR | SIDOARJO | rawat inap | rawat jalan | aia
RS ELIZABETH,JL. W.R SUPRATMAN 2A,0338-671174,JAWA TIMUR | SITUBONDO | rawat inap | rawat jalan | aia
RS. ST.VINCENTIUS A.PAULO (RS. RKZ),JL.  DIPONEGORO NO.51,"031-5677562,5687846,5663895031-5687846",JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. PHC SURABAYA,JL. PRAPAT KURUNG SELATAN NO.1 TANJUNG PE,031-3294801/2/3,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. BHAKTI RAHAYU SURABAYA,JL. KETINTANG MADYA I/16,031-8295922/8291799/8299217/23,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. BUNDA SURABAYA,JL. RAYA KANDANGAN NO.23-24 BENOWO,031 - 7442220/7440077/7400694,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. ONKOLOGI,ARAYA GALAXI BUMI PERMAI BLOK A2/7 JL.  ARIE,031-5914855,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. ISLAM SURABAYA,JL.  JEND A YANI NO.2-4,031-8284505;8284506;8284507,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RSIA. PUSURA TEGALSARI (MEDIS PUSURA 4),JL. TEGAL SARI NO.59,031-5473462,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. WILLIAM BOOTH SURABAYA,JL.  DIPONEGORO NO.34,031-5678917,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. DARMO,"JL.  RAYA DARMO, NO.90",031 - 567 6253/54/55/56,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. ISLAM SURABAYA JEMURSARI,JL. JEMURSARI NO.51-57,031 - 8471877/8471878/8471889,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. ADI HUSADA KAPASARI,JL.  KAPASARI NO.97-101,031-3764555,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. SPESIALIS HUSADA UTAMA,JL.  PROF DR MOESTOPO 31-35,031- 5017975/5018335(021) 9100682,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
NATIONAL HOSPITAL SURABAYA,"BOULEVARD FAMILI SEL KAV 1 GRAHA FAMILI, SU",031-2975777,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. ROYAL SURABAYA,JL.  RUNGKUT INDUSTRI I/ 1 SURABAYA,031-8476111,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. MITRA KELUARGA KENJERAN,JL.  KENJERAN 506 SURABAYA 60114,(031) 99000880,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. MITRA KELUARGA SURABAYA,"JL.  SATELIT INDAH II, DARMO SATELIT",031-7345333,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. WIYUNG SEJAHTERA,JL.  KARANGAN PDAM NO.1-3 WIYUNG SURABAY,(031) 7532653,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. LOMBOK DUA DUA LONTAR,JL. RAYA LONTAR NO.109,031-7522391,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RSIA. LOMBOK DUA DUA ( JL. FLORES),JL. FLORES NO. 12 SURABAYA,031- 5022044,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RSIA. PUTRI ( RS. KHUSUS OBSTETRI & GINEKOLOGI ),JL. ARIF RAHMAN HAKIM NO.122,031-5999987,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. MATA UNDAAN,"JL. UNDAAN KULON, NO.19",031-5343806/531619,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. MANYAR MEDICAL CENTRE,JL. RAYA MANYAR NO.9,031-33311188,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. KENDANG SARI SURABAYA,JL.  RAYA KENDANGSARI NO.38 SURABAYA,031-8436200/8437200,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
MAYAPADA HOSPITAL SURABAYA,"Jl. Mayjen Sungkono No.20, Pakis, Kec. Sawahan,",0276-3281010,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RSIA. KENDANGSARI MERR,"JL. DR. IR. H. SOEKARNO NO. 2, SURABAYA",031-3814388,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. AIRLANGGA MULYOREJO,KAMPUS C UNIVERSITAS AIRLANGGA MULYOREJ,031-5916287/ 5916290/58208280,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RSUD. DR. M. SOEWANDHIE SURABAYA,"JL. TAMBAK REJO NO.45-47, TAMBAKREJO, KEC. S",031-3717141 / 3725905,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS UBAYA,"JL. Panjang Jiwo Permai No 89, Surabaya",031-3717141 / 3725905,JAWA TIMUR | SURABAYA | rawat inap | rawat jalan | aia
RS. MEDIKA MULIA TUBAN,"JL.  MOJOPAHIT, NO.699 TUBAN",0356-322744/324618,JAWA TIMUR | TUBAN | rawat inap | rawat jalan | aia
RS. NAHDLATUL ULAMA TUBAN,JL. LETDA SUCIPTO NO.211,0356-328244/0356-328299,JAWA TIMUR | TUBAN | rawat inap | rawat jalan | aia
RS. ISLAM ORPEHA,JL.  KH. R. ABDUL FATAH,0355-323186,JAWA TIMUR | TULUNG AGUNG | rawat inap | rawat jalan | aia
RS. FATIMA KETAPANG,JL.  JEND SUDIRMAN NO. 27 KETAPANG,0534-32814,KALIMANTAN BARAT | KETAPANG | rawat inap | rawat jalan | aia
RSIA. ANUGERAH BUNDA KHATULISTIWA,JL. AHMAD YANI NO. 5-7,0561-581818/085249922000,KALIMANTAN BARAT | PONTIANAK | rawat inap | rawat jalan | aia
RS. SANTO ANTONIUS,JL. KH. WAHID HASYIM NO.249,0561-732101,KALIMANTAN BARAT | PONTIANAK | rawat inap | rawat jalan | aia
RS. MITRA MEDIKA PONTIANAK,"JL.  SULTAN ABDURRAHMAN NO.25, PONTIANAK",(0561) 584888,KALIMANTAN BARAT | PONTIANAK | rawat inap | rawat jalan | aia
RS. SENTRA MEDIKA SANGGAU,"JL. CEMPAKA KEL. ILIR KOTA RT.013/RW.OO3, KE",(0564) 24240,KALIMANTAN BARAT | SANGGAU | rawat inap | rawat jalan | aia
RS. SANTO VINCENTIUS SINGKAWANG,JL.  P. DIPONEGORO NO.5,0562-631008,KALIMANTAN BARAT | SINGKAWANG | rawat inap | rawat jalan | aia
RSU. HARAPAN BERSAMA,JL. N. P. BELITUNG NO. 61 SINGKAWANG,0562-631791,KALIMANTAN BARAT | SINGKAWANG | rawat inap | rawat jalan | aia
CIPUTRA MITRA HOSPITAL,"JL. A. YANI KM. 7.8 BANJARMASIN, KALIMANTAN",0511-6743999,KALIMANTAN SELATAN | BANJARBARU | rawat inap | rawat jalan | aia
RS. ISLAM SULTAN AGUNG BANJARBARU,"Komplek Kota Citra Graha, Jl. A. Yani No.Km. 17,5",0511-7945633,KALIMANTAN SELATAN | BANJARBARU | rawat inap | rawat jalan | aia
RS. ISLAM BANJARMASIN,JL.  LET JEN S PARMAN  GG.PURNAMA NO.1 BANJ,"0511-3350332, 3354896, 3350335",KALIMANTAN SELATAN | BANJARMASIN | rawat inap | rawat jalan | aia
RS. SARI MULIA,JL.  PANGERAN ANTASARI NO. 139B,0511 - 3274447/3261491/32525700511-266960,KALIMANTAN SELATAN | BANJARMASIN | rawat inap | rawat jalan | aia
RS. SUAKA INSAN BANJARMASIN,"Jl. H Zafri Zam Zam No.60, Banjarmasin - KALSEL","+62 511 3353335,3356280, 3356281",KALIMANTAN SELATAN | BANJARMASIN | rawat inap | rawat jalan | aia
SILOAM HOSPITALS BANJARMASIN,"JL. AHMAD YANI KM. 2, RT. 14, RW. 02, NO.16, K",0511-7903700,KALIMANTAN SELATAN | BANJARMASIN | rawat inap | rawat jalan | aia
RS. PAHLAWAN MEDIKA CENTER,JL.  PAHLAWAN NO. 15 KANDANGAN KAB. HULU,0517-23191,KALIMANTAN SELATAN | KANDANGAN | rawat inap | rawat jalan | aia
RS. PELITA INSANI,"JL.  SEKUMPUL NO.66 MARTAPURA 70614, KALIM","(0511) 4722210, 4722220",KALIMANTAN SELATAN | MARTAPURA | rawat inap | rawat jalan | aia
RSIA. MUTIARA BUNDA MARTAPURA,"JL. TAISIR NO. 2, MARTAPURA",O511- 4721901,KALIMANTAN SELATAN | MARTAPURA | rawat inap | rawat jalan | aia
RS. PERTAMINA TANJUNG,"JL.  GAS, KOMPERTA MURUNG PUDAK TANJUNG,",(0526) 2022550/2023068,KALIMANTAN SELATAN | TABALONG | rawat inap | rawat jalan | aia
RSU. BORNEO CITRA MEDIKA,"JL. A. YANI RT.07/RW.003, ANGSAU, PELAIHARI",0512-2021002 / 2421155,KALIMANTAN SELATAN | TANAH LAUT | rawat inap | rawat jalan | aia
RS. ISLAM PKU MUHAMMADIYAH PALANGKARAYA,"JL. RTA MILONO KM .2,5 MENTENG, JEKAN RAYA",0536-3244801-4803,KALIMANTAN TENGAH | PALANGKARAYA | rawat inap | rawat jalan | aia
PRIMAYA HOSPITAL BETANG PAMBELUM,"JL. TJILIK RIWUT KM.6,6 RT.005/RW.008 BUKIT TU",0536-4281888 / 0811527701,KALIMANTAN TENGAH | PALANGKARAYA | rawat inap | rawat jalan | aia
SILOAM HOSPITALS PALANGKA RAYA,"JL. RTA MILONO KM.4 NO.425, LANGKAI, PAHAN",(0536) 8001100,KALIMANTAN TENGAH | PALANGKARAYA | rawat inap | rawat jalan | aia
RS. CITRA HUSADA PANGKALAN BUN,"JL. MALIJO, MADUREJO, ARUT SELATN, KOTAWA",(0532) 2070777,KALIMANTAN TENGAH | PANGKALAN BUN | rawat inap | rawat jalan | aia
RS. HARAPAN INSANI PANGKALAN BUN,"JL. ISKANDAR NO.88 RT.07 KEL.MADUREJO, KEC.A",0532-2067332,KALIMANTAN TENGAH | PANGKALAN BUN | rawat inap | rawat jalan | aia
RSIA. PERMATA HATI BALIKPAPAN,JL. IMAM BONJOL NO.1,0542-413932/413928,KALIMANTAN TIMUR | BALIKPAPAN | rawat inap | rawat jalan | aia
RS. BALIKPAPAN BARU,KOMP. BALIKPAPAN BARU JL.  MT.HARYONO  BLO,0542-877330,KALIMANTAN TIMUR | BALIKPAPAN | rawat inap | rawat jalan | aia
RS. RESTU IBU,"JL.  JEND. A. YANI, NO.12",0542-427342/3/40542-427342,KALIMANTAN TIMUR | BALIKPAPAN | rawat inap | rawat jalan | aia
RS. PERTAMINA BALIKPAPAN,JL.  JEND SUDIRMAN NO.1,0542-7517485/734020/21,KALIMANTAN TIMUR | BALIKPAPAN | rawat inap | rawat jalan | aia
SILOAM HOSPITALS BALIKPAPAN (RS BALIKPAPAN HUSADA),"JL. MT.HARYONO NO.9 RINGROAD, BALIKPAPAN",0542 - 8862 999,KALIMANTAN TIMUR | BALIKPAPAN | rawat inap | rawat jalan | aia
RS. HERMINA BALIKPAPAN,"JL. MT.HARYONO NO.45, SEPINGGAN BARU, BALI",0542 - 8532525,KALIMANTAN TIMUR | BALIKPAPAN | rawat inap | rawat jalan | aia
RS MATA SMEC BALIKPAPAN,RUKO SENTRA EROPA BLOK AA 2B NO.16 BALIKP,(0542) 876732/876941,KALIMANTAN TIMUR | BALIKPAPAN | rawat inap | rawat jalan | aia
RS. MEDIKA UTAMA MANGGAR,JL. SAM RATULANGI NO.39,0542-8524770 / 770847,KALIMANTAN TIMUR | BALIKPAPAN | rawat inap | rawat jalan | aia
RS. PUPUK KALTIM BONTANG,"JL.  OKSIGEN NO.1, KOMP.PUPUK KALTIM",0548-41118/41444,KALIMANTAN TIMUR | BONTANG | rawat inap | rawat jalan | aia
RS. H. DARJAD,"JL.  DAHLIA, NO.4","0541-732698,734123,732609",KALIMANTAN TIMUR | SAMARINDA | rawat inap | rawat jalan | aia
RS HERMINA SAMARINDA,"JL. TEUKU UMAR, KARANG ASAM ILIR, SUNGAI K",0541-2090707,KALIMANTAN TIMUR | SAMARINDA | rawat inap | rawat jalan | aia
RS. SAMARINDA MEDIKA CITRA,JL. KADRIE OENING NO.81 RT.35,(0541) 7273000,KALIMANTAN TIMUR | SAMARINDA | rawat inap | rawat jalan | aia
RSIA. AISYIYAH SAMARINDA,"JL. P.HIDAYATULLAH NO.64 PELABUHAN, SAMAR",0541-741961/734533,KALIMANTAN TIMUR | SAMARINDA | rawat inap | rawat jalan | aia
RS. DIRGAHAYU,JL. GUNUNG MERBABU NO.62,0541-742161/748309/7483100541-748309/10,KALIMANTAN TIMUR | SAMARINDA | rawat inap | rawat jalan | aia
RS. MELOY SANGATTA,JL. YOS SUDARS. O II NO.101 SANGATTA - KALIMA,0549-2026258,KALIMANTAN TIMUR | SANGATTA | rawat inap | rawat jalan | aia
RS. SOHC,"JL.  YOS SUDARSO IV, NO. 1, TELUK LINGGA",0549-23417,KALIMANTAN TIMUR | SANGATTA | rawat inap | rawat jalan | aia
TIRTA MEDICAL CENTRE,"JL. PULAU DERAWAN RT.31/RW.31, TANJUNG RE",0554-22010,KALIMANTAN TIMUR | BERAU DERAWAN | rawat inap | rawat jalan | aia
RS HERMINA NUSANTARA,"RS Hermina Nusantara Kawasan Ibukota Negara,",0554-22010,KALIMANTAN TIMUR | IBUKOTA NEGARA | rawat inap | rawat jalan | aia
RS. PERTAMINA TARAKAN,"JL.  MULAWARMAN NO. 14, TARAKAN",0551-31403/31665,KALIMANTAN UTARA | TARAKAN | rawat inap | rawat jalan | aia
RS. ADVENT LAMPUNG,"JL.  TEUKU UMAR, NO.48 KEDATON BANDAR LAM",0721-703459,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RS. IMMANUEL WAY HALIM,"JL.  SOEKARNO-HATTA, WAY HALIM","0721-704900,704630/628",LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RS. MITRA HUSADA PRINGSEWU,"JL.  JEND A. YANI NO.14 PRINGSEWU, LAMPUNG",0729-23792,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RS. URIP SUMOHARJO,JL. URIP SUMOHARJO NO.200 SUKARAME,0721-771322/23/24,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RS. GRAHA HUSADA LAMPUNG,"JL.  GAJAH MADA, NO. 6 GH, TANJUNG AGUNG, B",0721-240000,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RS. BUMI WARAS,"JL. WOLTER MONGINSIDI, NO.235",0721-254589/261122/257925/267855,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RS. NATAR MEDIKA (YADIKA GROUP),"JL.  RAYA NATAR NO. 04 MUARA PUTIH, KEC NAT",0721-92521/92519,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RSIA. BUNDA AS-SYIFA,JL. DR.SUSILO NO. 54 PAHOMAN TELUK BETUNG,0721-259259/256256,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RS. HARAPAN BUNDA LAMPUNG,JL.  RAYA LINTAS SUMATERA NO.30 SEPUTIH JAYA,0725-26766 / 0823 736 88882,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RS. PANTI SECANTI,"JL. RAYA GISTING KEC GISTING, KAB. TANGGAMU",0729-347553,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RS HERMINA LAMPUNG D/H RSB. ANUGERAH MEDIKA,JL. TULANG BAWANG NO.21-23 ENGGAL/ JL. KAP,0721-240488/262310,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RS. PERTAMINA BINTANG AMIN,"JL.  PRAMUKA NO 27, LAMPUNG",0721-273601,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RSIA. PURI BETIK HATI,"JL. PAJAJARAN NO.109, JAGABAYA, BANDAR LAM",0721-787799,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RSIA BELLEZA KEDATON,JL.SULTAN HAJI LABUHAN RATU,0721-773333,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
