nama_rumah_sakit,alamat,telp,text
RS. SARI ASIH SERANG,"Jl.. Jendral Sudirman (Pintu Tol Serang Timur) No.38
Penancangan Serang Banten",0254-220022,BANTEN | SERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSIA. PURI GARCIA,"JL. GRIYAPURNAMA, NO 99. TEGAL PADANG, DRAGONG,
TAKTAKAN, KEC, SERANG",0254-223333,BANTEN | SERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. KURNIA SERANG,JL RAYA CILEGON KM. 08 KRAMATWATU-SERANG,0254-232648,BANTEN | SERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"APOTEK KIMIA FARMA SERANG
BARU","JL. A. YANI, SERANG",0254-211065,BANTEN | SERANG | APOTEK | YES | NO | NO | CORPORATE | MSIG
RSIA. PERMATA SERDANG,"jl waringin kurung rt 001/003 desa. serdang kec. kramatwatu
kab. serang banten 42161",0254-387515,BANTEN | SERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
OPTIK INTERNASIONAL SERANG 1,RUKO CIPARE BLOK A NO.3 JL. A.YANI NO.3 4 SERANG,0254-220308,BANTEN | SERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
"LABORATORIUM KLINIK PRODIA
SERANG","JL. KH. SOCHARI NO. 4 PEKOJAN KEL. SUMUR PECUNG KEC.
SERANG",0254-7919569,"BANTEN | SERANG | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
"KLINIK UTAMA BEDAH TONGGAK
HUSADA","Jl. Bojonegara, Tunggak, Kertasana, Bojonegara, Serang –
Banten 42454",0254-8494205,BANTEN | SERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK BUDI ASIH MEGA REGENCY,"Mega Regency Blok CD6 no.2 Ds.Sukaragam, Kec.Serang
Baru, Kab.Bekasi",021-89677795,BANTEN | SERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK FATIMAH CILEGON,"JL AHMAD YANI KM 14 RUKO MONALISA B1 NO 1 RW 01
CILEGON",85946077301,BANTEN | SERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK PRODIA SERANG,"Jl. KH. Sochari No.4 Pekojan, Kel. Sumur, Kec. Serang, Kota
Serang Banten",(0254) 7919569,BANTEN | SERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS ANDALUCIA,"JL RAYA PANDEGLANG SERANG KM 05 LINK NANCANG BARU
RT 005 RW 02 DESA TEMBONG KECAMATAN CIPOCOK JAYA KOTA SERANG BANTEN",0254-4077911,BANTEN | SERANG | HOSPITAL | NO | NO | YES | INDIVIDU | MSIG
KLINIK RETNO MEDIKA,"Jl Raya Anyar - Mancak No.1 Kp. Waluran anyar kab Serang
Banten",0254-7961395,BANTEN | SERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. PREMIER BINTARO,"JL. MH. THAMRIN BLOK B3 NO.1 SEKTOR 7 KAWASAN NIAGA
BINTARO JAYA","021-7455500/
(3337)",BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
SILOAM HOSPITALS LIPPO VILLAGE,"JL. SILOAM NO 6, LIPPO KARAWACI TANGERANG 15811",021-80646900,BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
MAYAPADA HOSPITAL TANGERANG,"JL. HONORIS RAYA KAV. 6, KOTA MODERN","021-5529035/
5529036",BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
"LABORATORIUM KLINIK PRODIA
GADING SERPONG",RUKO BOULEVARD BLOK M 5 NO. 63 - 65,021-29014884,"BANTEN | TANGERANG | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
RSU. BHAKTI ASIH,JL. KARANG TENGAH RAYA NO. 10 TANGERANG,"021-
7305662/732069
3",BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. SARI ASIH SANGIANG,"JL. KH. MOCH TOHA KM. 3,5 SANGIANG",021-5582732,BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. AN-NISA TANGERANG,JL. GATOT SUBROTO NO. 96 KM 3 CIBODAS TANGERANG,021-5525564,BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
PRIMAYA HOSPITAL TANGERANG,"JL. MH. THAMRIN NO. 3 KEBON NANAS-CIKOKOL
TANGERANG",021-55780888,BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
KLINIK PRADHANA,"JL. HALIM PERDANA KUSUMA NO. 15, JURU MUDI BARU",021-54380703,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
LABORATORIUM KLINIK PRODIA TANGERANG,"Ruko Sutra Niaga I No. 21, Jl. Raya Serpong","021-
5399961/531225
87",BANTEN | TANGERANG | LABORATORIU M | NO | YES | NO | MCU | MSIG
KLINIK AMIRA,"Ruko Golden Madrid II Blok G No. 6 Jl. Letjen Sutopo Bumki
Serpong Damai",021-53164795,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSIA. TIARA,"JL. RAYA SERANG NO. 1 KM. 14,5 CIKUPA","021-5961999/
ext 207",BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK KARUNIA SEHAT II,"JL. PAHLAWAN SERIBU RAYA RUKO TOL BAULEVARD BLOK B
NO. 18 BSD CITY",021-5963001,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSIA. KELUARGA KITA,JL. RAYA PLP CURUG NO. 8 KM 4 KECAMATAN CURUG,021-59491011,BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS COLUMBIA ASIA BSD,"JL. LETNAN SOETOPO KAV. KOM III A NO.7 BSD CITY,
TANGERANG",021-5372296,BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. HERMINA CIPUTAT,JL. CIPUTAT RAYA NO. 2 KERTAMUKTI,021-74702525,BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. St. CAROLUS SUMMARECON SERPONG,JL. GADING GOLF BOULEVARD KAV. 08 GADING SERPONG,"021-
54220811/ext
715",BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RSIA. DHIA,JL. CENDRAWASIH NO. 90 SAWAH LAMA CIPUTAT,021-7494550,BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
BETHSAIDA HOSPITALS,"DISTRICT TIVOLLI NO. 1, PARAMOUNT SERPONG, JL.
BOULEVARD GADING SERPONG",021-29309999,BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
BRAWIJAYA HOSPITAL TANGERANG,"JL. KH MAS MANSYUR NO. 2 KUNCIRAN, CILEDUK",021-7334343,BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
LABORATORIUM TIRTA MEDICAL CENTER TANGERANG,"RUKO VILLA MELATI MAS SQUARE BLOK A II NO 25, JL. RAYA SERPONG",021-5377479,BANTEN | TANGERANG | LABORATORIU M | NO | YES | NO | MCU | MSIG
METRO HOSPITALS CIKUPA,"Jl.Raya Serang KM.16,8 Sukamulya Cikupa","021-5962790/
EXT.321",BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSIA. INSAN PERMATA,"JL. Bhayangkara 1 no. 68 pakujaya, serpong",021-53121344,BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. HERMINA CILEDUG,JL. CIPTO MANGUNKUSUMO GG. H. MENCONG NO. 3,"021-
7301365/734549
51",BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
APOTEK KIMA FARMA BERINGIN,"JL. BERINGIN RAYA NO 45, KARAWACI TANGGERANG",021-55763538,BANTEN | TANGERANG | APOTEK | YES | NO | NO | CORPORATE | MSIG
KLINIK ALFA,"JL.GARUDA NO.10/3, KELURAHAN BATU CEPER KECAMATAN
BATU CEPER (RUKO W.S FAMILY)",021-95000408,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
"OPTIK SEIS LIPPO SUPERMAL
KARAWACI",LANTAI UG NO.46 & 47,021-5462151,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
"OPTIK SEIS LIVING WORLD ALAM
SUTERA","GROUND FLOOR NO 18 ALAM SUTERA BOULEVARD KAV.21
ALAM SUTERA SERPONG 15325",021-53125605,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK SEIS SUMMARECON MAL SERPONG,LANTAI DASAR UNIT GF-221 SENTRA GADING SERPONG JL.BOULEVARD GADING SERPONG TANGERANG,021-29310657,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK SEIS MAL ALAM SUTERA,"ALAM SUTERA SERPONG JL.JALUR SUTERA BARAT KAV.16
ALAM SUTERA TANGERANG",021-30449248,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK SEIS MALL BALEKOTA,"FIRST FLOOR NO.IC -36 JL.JENDERAL SUDIRMAN
TANGERANG",021-29519528,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK SEIS BINTARO JAYA XCHANGE MALL,"GROUND FLOOR NO 217 JL.BOULEVARD BINTARO JAYA,SEKTOR 7 BLOK B7 /C2 NO.1 TANGERANG SELATAN",021-29864909,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
"OPTIK SEIS GIANT CBD
TANGERANG",1ST FLOOR NO F4 BLOK CBD B7/A7,021-748603981,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK SEIS PLAZA BINTARO JAYA,"LANTAI 1 BLOK F.05 - 06 JL BINTARO UTAMA III BINTARO JAYA
SEKTOR III A TANGERANG",021-7352701,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
RS. HERMINA BITUNG,"JL. RAYA SERANG KM. 10 RT 001/RW 004 KEL. CURUNG DESA
KADU",021-59497525,BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. TIARA TANGERANG,"JL. BERINGIN RAYA NO. 3.4.5 KEL. NUSAJAYA KEC.
KARAWACI",021-29238000,BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK ICHSAN BINTARO,"Kebayoran Arcade III blok KA/E 1-22, Jl. Boulevard Bintaro
Jaya -Sektor , Bintaro","021-
7456379/303",BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
LABORATORIUM KLINIK PRODIA BUMI SERPONG DAMAI,JL. LETJEN SUTOPO RUKO GOLDEN MADRID BLOK B NO. 1 - 2 BUMI SERPONG DAMAI,021-53160403,BANTEN | TANGERANG | LABORATORIU M | NO | YES | NO | MCU | MSIG
OPTIK INTERNASIONAL CILEDUG,"CILEDUG RAYA RUKO CBD CILEDUG A5 NO.6 CILEDUG
TANGGERANG",888211549778,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK INTERNASIONAL CITRA RAYA,"RUKO MELIA RESIDENCE BLOK X02/15 R JL. CITRA RAYA-
BOULEVARD, CIKUPA",88801112605,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
"RS. PONDOK INDAH - BINTARO
JAYA","CBD EMERALD BLOK CE/C NO. 01, BOULEVARD BINTARO
JAYA",021-80828888,BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. AQIDAH,"Jl. Raden Fatah No. 40 Kel Parung Serab Kec Ciledug Kota
Tanggerang - Banten 15153",021-7310851,BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
OPTIK 99 CABANG RADEN FATAH,"JL. Raden fatah no. 11. Sudimara, Ciledug, Tangerang",021-73453475,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK 99 CABANG RADEN SALEH,"JL. Raden Saleh no. 888A, Karangtengah, Ciledug, Tangerang",021-7304577,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK 99 CABANG CIPONDOH,"JL. KH. Hasyim Ashari no. 46C, Poris Plawad, Cipondoh,
Tangerang",021-22263837,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK 99 CABANG OTISTA,"JL. Otista O2 no. A5, Gerendeng, Karawaci, Kota Tangerang",021-55726423,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK 99 CABANG JOMBANG,"Ruko Easton Bintaro Kav.C , JL. Jombang Raya no. 3, Pondok Kacang Timur,Pondok Aren, Tangerang Selatan",021-22797728,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
BINTARO WOMEN AND CHILDREN CLINIC,"Jalan Maleo Raya Blok JC 1 No. 6, Pd. Pucung, Tangerang Selatan, Kota Tangerang Selatan, Banten 15229",021-7450873,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
"RS. MITRA KELUARGA GADING
SERPONG","Jl. Raya Legok - Karawaci No.20, Medang, Pagedangan,
Tangerang, Banten 15810",021-55689111,BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. MITRA KELUARGA BINTARO,"Jl. Bintaro Utama 3, Pd. Karya, Kec. Pd. Aren, Kota Tangerang
Selatan, Banten 15225",021-27659777,BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
"LABORATORIUM KLINIK PRODIA
TANGERANG CITY","JL. JEND. SUDIRMAN, TANGERANG CITY PREMIUM
BUSSINESS PARK BLOK A NO. 11 BABAKAN",021-59731610,"BANTEN | TANGERANG | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
"MAYAPADA CLINIC CABANG
TANGERANG CITY","RUKO BUSINESS PARK BLOK B NO 7 JL JEND SUDIRMAN NO 1
TANGERANG CITY",021-59729371,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK PRATAMA GERAI SEHAT TANGERANG-1 DOMPET DHUAFA,Jl. Raden Fatah No 5 Parung Serab Ciledug Tangerang 15153,021-7324226,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
"KLINIK MEDIKIDS BY MHDC
BINTARO","Ruko Kebayoran Arcade 3, E1 No. 10 Jl. Boulevard Bintaro
Jaya, Sektor 7, Tangerang Selatan",021-2292 9886,BANTEN | TANGERANG | DENTAL | YES | NO | NO | CORPORATE | MSIG
KLINIK DIFA CIPUTRI,"Jl. Raya Labuan - Pandeglang No.184, Karyasari, Cikedal,
Kabupaten Pandeglang, Banten 42271",0253-502161,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. BUAH HATI CIPUTAT,"JL. Aria Putra No.399, Serua Indah, Ciputat, Tangerang
Selatan",021-74639225,BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK SILOAM CYBERPARK KARAWACI,"Jl. Boulevard Jend. Sudirman No.2001, Panunggangan Bar., Kec. Cibodas, Kota Tangerang, Banten 15138",021-5526673,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK SILOAM PERMATA,"Ruko Little Asia, Jl. Permata Sari Utara No.838, Binong, Kec.
Curug, Tangerang, Banten 15810",021-22598068,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK SILOAM GADING SERPONG,"Jl. Boulevard Gading Serpong, Ruko 5th Avenue, Blk. A No.36, Pakulonan Bar., Kec. Klp. Dua, Kota Tangerang, Banten 15810",021-55681355,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK SILOAM GRAHA RAYA,"Ruko Melia Walk MD-B 17, Paku Jaya, North Serpong, South
Tangerang City, Banten 15220",021-53131092,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK SILOAM CISOKA,"Taman Adiyasa, Jl. Raya Cisoka, Sukatani, Kec. Cisoka,
Tangerang, Banten 15730",021-59752304,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK SILOAM PONDOK CABE,"Jl. Pd. Cabe Raya Komplek Ruko Asean No.8, RT.3/RW.5, Pd.
Cabe Udik, Kec. Pamulang, Kota Tangerang Selatan, Banten 15418",021-7448491,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK SILOAM ROBSON,"Ruko Robson Square, Jl. MH. Thamrin No.18, Cibatu, Cikarang
Sel., Bekasi, Jawa Barat 17550",021-89911432,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. MEDIKA LESTARI,JL HOS COKROAMINOTO PERUMAHAN POMDOK LESTARI BLOK C 1 NO 1-2 CILEDUG KOTA TANGGERANG,021-5854858,BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. HERMINA PERIUK TANGERANG,"Jl. Raya Kutabumi Kp. Nagrak Kel. Periuk, Kec. Periuk, Kota
Tangerang, Prov. Banten",021-2943 2525,BANTEN | TANGERANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RUMAH INDONESIA SEHAT (RIS HOSPITAL),"Jalan Lengkong Gudang Timur Raya No. 777, Kelurahan Lengkong Gudang Timur, Kecamatan Serpong, Kota
Tangerang Selatan","021-2966 0950 -
53",BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
TELEMEDIKA HEALTH CENTER BSD,"RUKO BOULEVARD III BSD CITY SERPONG , TANGERANG
SELATAN",021-53163384,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
"OPTIK SEIS CABANG CILEGON
CENTER MAL",JL JEND AHMAD YANI SUKMAJAYA JOMBANG,0254-7817520,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
"OPTIK TUNGGAL SUPERMAL
KARAWACI",105 BULEVARD DIPONEGORO # 00 - 00,021-3454657,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK MELAWAI AEON BSD,"Aeon Mall BSD Lt. 1 Unit 1 - 07, Jl. BSD Grand Boulevard No.65, Pagedangan, Kec. Pagedangan, Kabupaten Tangerang,",021-2916 8178,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
"HAPPY DENTAL CLINIC GADING
SERPONG","Seberang Mall SMS, Jl Bulevard Gading Serpong Ruko Fifth
Avenue Blok A no27",911829677,BANTEN | TANGERANG | DENTAL | YES | NO | NO | CORPORATE | MSIG
KLINIK PRODIA GADING SERPONG,"Jl. Boulevard Gading Serpong Blok M5 No. 63-65, Gading
Serpong, Tangerang",(021) 29001222,BANTEN | TANGERANG | CLINIC | YES | YES | NO | CORPORATE | MCU | MSIG
RSIA. BUNDA SEJAHTERA,Jl. Raya Puri Agung No. 03 Pondok Makmur Kel. Kutabaru,021-5925889,BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. METRO HOSPITALS M TOHA,"Jl. M Toha KM 2 No 1 Nambo Jaya, Kec Karawaci",021-55761016,BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK KF.0475 - BERINGIN,"JL. BERINGIN RAYA NO. 188, KARAWACI-KOTA TANGERANG",021-55763538,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
AUDY DENTAL TANGERANG CITY,"JL. PERINTIS KEMERDEKAAN, RUKO TANGERANG CITY
BABAKAN, TANGERANG",021-27848915,BANTEN | TANGERANG | DENTAL | YES | NO | NO | CORPORATE | MSIG
KLINIK UTAMA INTER MEDIKA,"Jl. KH. Hasyim Ashari No.57, Buaran Indah, Kec. Tangerang,
Kota Tangerang, Banten 15148",021-22265837,BANTEN | TANGERANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSIA PKU MUHAMMADIYAH CIPONDOH,"Jl. Maulana Hasanudin No.63, RT.006/RW.001, Cipondoh, Kec.Cipondoh, Kota Tangerang, Banten 15148",021-55775013,BANTEN | TANGERANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS SARI ASIH CIPONDOH,"Jl Maulana Hasanudin No 108 Cipondoh Kota Tangerang
Banten 15141",021-22263738,BANTEN | TANGERANG | HOSPITAL | YES | NO | NO | CORPORATE | MSIG
"OPTIK SEIS OWNDAYS AEON MAL
BSD","Jl. Grand Boulevard BSD Lt 2 Unit 2-55 Tangerang Banten
15345",021-55698890,BANTEN | TANGERANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
RS. EMC ALAM SUTERA,JL. ALAM SUTERA BOULEVARD KAV. 25 Serpong,"021-53125555/ x
8538",BANTEN | TANGERANG SELATAN | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
LABORATORIUM KLINIK PRODIA BINTARO,RUKO KEBAYORAN ARCADE 2 SEKTOR 7 BLOK B3 NO. 33 - 35 BINTARO,"021-
7370185/295117
99",BANTEN | TANGERANG SELATAN | LABORATORIU M | NO | YES | NO | MCU | MSIG
EKA HOSPITAL BSD,CENTRAL BUSINESS DISTRIC LOT IX SERPONG,021-25655555,"BANTEN | TANGERANG
SELATAN | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG"
RS. SARI ASIH CIPUTAT,"JL. OTISTA RAYA NO. 3 SASAK TINGGI, CIPUTAT, TANGERANG
SELATAN",021-7410808,"BANTEN | TANGERANG
SELATAN | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
RSIA. BUAH HATI PAMULANG,JL. RAYA SILIWANGI NO. 189 BENDA BARU PAMULANG,021-7414488,"BANTEN | TANGERANG
SELATAN | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
RS. PERMATA PAMULANG,"Jl. Raya Siliwangi No.1A Pamulang, Tangerang Selatan","021-
74709079/ext10
37",BANTEN | TANGERANG SELATAN | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSIA. VITALAYA,"Jl. Siliwangi No. 1 Pamulang, Kota Tanggerang Selatan",021-7497195,"BANTEN | TANGERANG
SELATAN | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
"KLINIK J&J DENTAL CARE GADING
SERPONG","Komplek Ruko Pramount Spark Blok A No.18 Jl.Raya Kelapa
Dua, Gading Serpong","+628569559787
8","BANTEN | TANGERANG
SELATAN | DENTAL | YES | NO | NO | CORPORATE | MSIG"
KLINIK DENTALOUNGE,"Apartemen Treepark Lantai 2 unit C-08B Sunburst CBD BSD
Lot II/ 17 BSD City",021-80827599,"BANTEN | TANGERANG
SELATAN | DENTAL | YES | NO | NO | CORPORATE | MSIG"
RSIA. BUNDA CIPUTAT,"Jl. RE Martadinata No.30, Ciputat, Kec. Ciputat, Kota
Tangerang Selatan, Banten 15411",021-7401347,"BANTEN | TANGERANG
SELATAN | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
OPTIK MELAWAI BSD RUKO,"Ruko BSD, Jl. Pahlawan Seribu No.1",(021) 5319 1916,"BANTEN | TANGERANG
SELATAN | OPTIC | YES | NO | NO | CORPORATE | MSIG"
AUDY DENTAL BINTARO,"RUKAN VICTORIAN BINTARO BLOK AA NO.03, JL. BINTARO UTAMA SEKTOR 3A, PONDOK AREN, TANGERANG SELATAN",(021) 22734928,BANTEN | TANGERANG SELATAN | DENTAL | YES | NO | NO | CORPORATE | MSIG
RSIA. BINA MEDIKA BINTARO,"JL. RASUNA SAID KAV.B7/A5-08 SEKTOR 7 CBD BINTARO JAYA, PONDOK JAYA, PONDOK AREN, TANGERANG SELATAN",021-29318888,BANTEN | TANGERANG SELATAN | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"HAPPY DENTAL CLINIC TRANSPARK
MALL BINTARO",Lt.F1 JL.Prof Dr.Satrio No.5 Pd Jaya Pondok Aren Tangsel,81262202896,"BANTEN | TANGERANG
SELATAN | DENTAL | YES | NO | NO | CORPORATE | MSIG"
KLINIK PRODIA BINTARO,"Ruko Kebayoran Arcade 2 Sektor 7 Blok B3 No. 33-35,
Bintaro, Pondok Aren, Tangerang Selatan",(021) 7370185,"BANTEN | TANGERANG
SELATAN | CLINIC | YES | NO | NO | CORPORATE | MSIG"
"KLINIK PRODIA BUMI SERPONG
DAMAI (BSD)","Jl. Letnan Soetopo, Ruko Golden Madrid Blok B No. 1-2, Bumi
Serpong Damai",(021) 53160403,"BANTEN | TANGERANG
SELATAN | CLINIC | YES | NO | NO | CORPORATE | MSIG"
HAPPY TEETH DENTAL CARE,"Ruko Fiera Boulevard FR/D-05, Graha Raya Bintaro, Pondok
Kacang Barat, Pondok Aren",81291196161,"BANTEN | TANGERANG
SELATAN | DENTAL | YES | NO | NO | CORPORATE | MSIG"
KLINIK PRODIA TANGERANG,"Sutera Niaga I No. 21, Ruko Alam Sutera, Serpong",(021) 5399961,"BANTEN | TANGERANG
SELATAN | CLINIC | YES | NO | NO | CORPORATE | MSIG"
RS. MITRA KELUARGA PAMULANG,"Jl. Moch. Toha, Pamulang Timur - Tangerang Selatan",(021) 74792223,"BANTEN | TANGERANG
SELATAN | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
"LABORATORIUM KLINIK
WESTERINDO BSD","RUKO MELATI MAS SQUARE BLOK A1 NO 15 JL RAYA
SERPONG - BSD 15310",021-29285493,"BANTEN | TANGERANG
SELATAN | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
AUDY DENTAL CIPUTAT,"Ruko Juanda Blok 2H, Jl. Ir. H. Juanda No 28A RT 003 RW 007,Kelurahan Pisangan, Kec. Ciputat Timur, Tangerang
Selatan, Banten",021-27846381,BANTEN | TANGERANG SELATAN | DENTAL | YES | NO | NO | CORPORATE | MSIG
BIOMEDILAB BSD,"RUKO GOLDEN MADRD 1 BLOK D NO 3 JL LETNAN SUTOPO
BSD CITY TANGERANG SELATAN 15310",021-53191657,"BANTEN | TANGERANG
SELATAN | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
"OPTIK MELAWAI BINTARO
XCHANGE 2","LT. UG F-08. CBD BINTARO JAYA JL. SEKTOR VII NO.2 BLOK O,
KEL. PONDOK JAYA, KEC. PONDOK AREN",021-5367 8850,"BANTEN | TANGERANG
SELATAN | OPTIC | YES | NO | NO | CORPORATE | MSIG"
